id,fecha,intensidad,ocupacion,carga,hora
5671,2021-10-08 18:45:00,267,22.0,22,18
5671,2021-10-08 19:00:00,181,7.0,16,19
6404,2021-10-08 19:00:00,962,4.0,33,19
5879,2021-10-08 19:00:00,778,2.0,26,19
3705,2021-10-08 19:00:00,2704,12.0,71,19
5671,2021-10-08 19:15:00,168,9.0,12,19
6404,2021-10-08 19:15:00,1071,5.0,33,19
5879,2021-10-08 19:15:00,777,2.0,26,19
3705,2021-10-08 19:15:00,2712,13.0,71,19
6404,2021-10-08 19:30:00,1109,5.0,36,19
5671,2021-10-08 19:30:00,157,10.0,16,19
5879,2021-10-08 19:30:00,912,3.0,32,19
3705,2021-10-08 19:30:00,2985,14.0,78,19
3705,2021-10-08 19:45:00,3268,16.0,84,19
6404,2021-10-08 19:45:00,1052,4.0,35,19
5671,2021-10-08 19:45:00,206,19.0,17,19
5879,2021-10-08 19:45:00,723,2.0,26,19
5879,2021-10-08 20:00:00,753,2.0,27,20
6404,2021-10-08 20:00:00,962,3.0,31,20
5671,2021-10-08 20:00:00,118,3.0,11,20
3705,2021-10-08 20:00:00,2981,18.0,79,20
3705,2021-10-08 20:15:00,2772,13.0,73,20
6404,2021-10-08 20:15:00,911,5.0,31,20
5879,2021-10-08 20:15:00,744,2.0,27,20
5671,2021-10-08 20:15:00,167,12.0,15,20
6404,2021-10-08 20:30:00,978,4.0,32,20
5671,2021-10-08 20:30:00,185,6.0,13,20
3705,2021-10-08 20:30:00,2964,15.0,78,20
5879,2021-10-08 20:30:00,697,2.0,24,20
5879,2021-10-08 20:45:00,661,2.0,23,20
3705,2021-10-08 20:45:00,2944,14.0,77,20
6404,2021-10-08 20:45:00,923,5.0,29,20
5671,2021-10-08 20:45:00,135,5.0,10,20
6404,2021-10-08 21:00:00,864,4.0,30,21
5671,2021-10-08 21:00:00,93,2.0,8,21
5879,2021-10-08 21:00:00,619,2.0,21,21
3705,2021-10-08 21:00:00,3040,14.0,79,21
5671,2021-10-08 21:15:00,116,5.0,8,21
5879,2021-10-08 21:15:00,614,2.0,20,21
6404,2021-10-08 21:15:00,818,4.0,26,21
3705,2021-10-08 21:15:00,2812,13.0,74,21
6404,2021-10-08 21:30:00,802,2.0,25,21
5671,2021-10-08 21:30:00,110,2.0,10,21
3705,2021-10-08 21:30:00,2836,13.0,74,21
5879,2021-10-08 21:30:00,579,1.0,20,21
6404,2021-10-08 21:45:00,603,2.0,22,21
5879,2021-10-08 21:45:00,415,0.0,14,21
3705,2021-10-08 21:45:00,2232,11.0,59,21
5671,2021-10-08 21:45:00,153,5.0,8,21
5879,2021-10-08 22:00:00,375,0.0,12,22
5671,2021-10-08 22:00:00,150,6.0,11,22
6404,2021-10-08 22:00:00,680,3.0,20,22
3705,2021-10-08 22:00:00,2060,10.0,55,22
5671,2021-10-08 22:15:00,90,1.0,6,22
5879,2021-10-08 22:15:00,376,0.0,13,22
6404,2021-10-08 22:15:00,663,2.0,20,22
3705,2021-10-08 22:15:00,1632,7.0,44,22
5671,2021-10-08 22:30:00,113,2.0,7,22
5879,2021-10-08 22:30:00,362,1.0,13,22
6404,2021-10-08 22:30:00,634,1.0,21,22
3705,2021-10-08 22:30:00,1580,7.0,44,22
3705,2021-10-08 22:45:00,1584,8.0,44,22
5879,2021-10-08 22:45:00,253,0.0,9,22
6404,2021-10-08 22:45:00,457,0.0,16,22
5671,2021-10-08 22:45:00,79,2.0,7,22
3705,2021-10-08 23:00:00,1368,6.0,37,23
5671,2021-10-08 23:00:00,83,2.0,5,23
5879,2021-10-08 23:00:00,256,0.0,9,23
6404,2021-10-08 23:00:00,430,1.0,15,23
5879,2021-10-08 23:15:00,261,1.0,8,23
6404,2021-10-08 23:15:00,358,1.0,13,23
3705,2021-10-08 23:15:00,1100,5.0,30,23
5671,2021-10-08 23:15:00,93,2.0,5,23
6404,2021-10-08 23:30:00,464,1.0,15,23
5879,2021-10-08 23:30:00,265,0.0,9,23
5671,2021-10-08 23:30:00,61,17.0,12,23
3705,2021-10-08 23:30:00,1144,5.0,32,23
3705,2021-10-08 23:45:00,1044,5.0,30,23
5671,2021-10-08 23:45:00,65,1.0,5,23
6404,2021-10-08 23:45:00,351,0.0,11,23
5879,2021-10-08 23:45:00,191,0.0,7,23
5671,2021-10-09 00:00:00,74,1.0,3,0
3705,2021-10-09 00:00:00,897,4.0,24,0
5879,2021-10-09 00:00:00,252,0.0,7,0
6404,2021-10-09 00:00:00,297,0.0,11,0
5879,2021-10-09 00:15:00,182,1.0,6,0
5671,2021-10-09 00:15:00,91,2.0,5,0
3705,2021-10-09 00:15:00,1008,4.0,27,0
6404,2021-10-09 00:15:00,270,0.0,9,0
5671,2021-10-09 00:30:00,59,1.0,5,0
6404,2021-10-09 00:30:00,262,0.0,9,0
3705,2021-10-09 00:30:00,924,4.0,25,0
5879,2021-10-09 00:30:00,126,0.0,5,0
3705,2021-10-09 00:45:00,736,3.0,20,0
5671,2021-10-09 00:45:00,92,1.0,4,0
6404,2021-10-09 00:45:00,272,1.0,9,0
5879,2021-10-09 00:45:00,147,0.0,7,0
6404,2021-10-09 01:00:00,174,0.0,7,1
3705,2021-10-09 01:00:00,625,3.0,17,1
5879,2021-10-09 01:00:00,134,0.0,5,1
5671,2021-10-09 01:00:00,61,1.0,5,1
5671,2021-10-09 01:15:00,71,1.0,4,1
3705,2021-10-09 01:15:00,617,2.0,18,1
6404,2021-10-09 01:15:00,185,0.0,6,1
5879,2021-10-09 01:15:00,128,0.0,4,1
3705,2021-10-09 01:30:00,596,3.0,17,1
6404,2021-10-09 01:30:00,173,0.0,5,1
5879,2021-10-09 01:30:00,97,0.0,3,1
5671,2021-10-09 01:30:00,48,1.0,4,1
5671,2021-10-09 01:45:00,33,0.0,2,1
5879,2021-10-09 01:45:00,78,0.0,3,1
6404,2021-10-09 01:45:00,155,0.0,5,1
3705,2021-10-09 01:45:00,524,2.0,15,1
5879,2021-10-09 02:00:00,51,0.0,3,2
5671,2021-10-09 02:00:00,25,0.0,1,2
3705,2021-10-09 02:00:00,480,2.0,13,2
6404,2021-10-09 02:00:00,121,0.0,4,2
5671,2021-10-09 02:15:00,37,0.0,1,2
5879,2021-10-09 02:15:00,97,0.0,3,2
6404,2021-10-09 02:15:00,107,0.0,3,2
3705,2021-10-09 02:15:00,452,1.0,13,2
3705,2021-10-09 02:30:00,416,1.0,11,2
6404,2021-10-09 02:30:00,128,0.0,5,2
5879,2021-10-09 02:30:00,85,0.0,4,2
5671,2021-10-09 02:30:00,17,1.0,2,2
5671,2021-10-09 02:45:00,18,0.0,0,2
3705,2021-10-09 02:45:00,415,1.0,11,2
6404,2021-10-09 02:45:00,84,0.0,3,2
5879,2021-10-09 02:45:00,67,0.0,2,2
5879,2021-10-09 03:00:00,65,0.0,1,3
5671,2021-10-09 03:00:00,23,0.0,0,3
6404,2021-10-09 03:00:00,55,0.0,1,3
3705,2021-10-09 03:00:00,424,2.0,12,3
3705,2021-10-09 03:15:00,352,1.0,10,3
6404,2021-10-09 03:15:00,63,0.0,2,3
5671,2021-10-09 03:15:00,15,0.0,0,3
5879,2021-10-09 03:15:00,28,0.0,2,3
6404,2021-10-09 03:30:00,38,0.0,0,3
5671,2021-10-09 03:30:00,9,1.0,1,3
5879,2021-10-09 03:30:00,51,0.0,2,3
3705,2021-10-09 03:30:00,256,1.0,8,3
5879,2021-10-09 03:45:00,36,0.0,1,3
3705,2021-10-09 03:45:00,276,1.0,8,3
6404,2021-10-09 03:45:00,95,0.0,1,3
5671,2021-10-09 03:45:00,30,0.0,0,3
5671,2021-10-09 04:00:00,14,0.0,1,4
5879,2021-10-09 04:00:00,29,0.0,1,4
6404,2021-10-09 04:00:00,53,0.0,2,4
3705,2021-10-09 04:00:00,304,2.0,8,4
6404,2021-10-09 04:15:00,60,0.0,1,4
3705,2021-10-09 04:15:00,324,2.0,9,4
5879,2021-10-09 04:15:00,40,0.0,2,4
5671,2021-10-09 04:15:00,6,0.0,0,4
5671,2021-10-09 04:30:00,20,0.0,1,4
5879,2021-10-09 04:30:00,22,0.0,0,4
3705,2021-10-09 04:30:00,253,1.0,8,4
6404,2021-10-09 04:30:00,65,0.0,1,4
5879,2021-10-09 04:45:00,43,0.0,2,4
3705,2021-10-09 04:45:00,256,1.0,6,4
6404,2021-10-09 04:45:00,91,0.0,1,4
5671,2021-10-09 04:45:00,17,0.0,0,4
5671,2021-10-09 05:00:00,10,0.0,0,5
3705,2021-10-09 05:00:00,316,1.0,8,5
6404,2021-10-09 05:00:00,67,0.0,2,5
5879,2021-10-09 05:00:00,60,0.0,3,5
5671,2021-10-09 05:15:00,27,0.0,1,5
6404,2021-10-09 05:15:00,47,0.0,1,5
3705,2021-10-09 05:15:00,308,1.0,8,5
5879,2021-10-09 05:15:00,26,0.0,1,5
3705,2021-10-09 05:30:00,395,2.0,11,5
5879,2021-10-09 05:30:00,75,0.0,3,5
6404,2021-10-09 05:30:00,79,0.0,1,5
5671,2021-10-09 05:30:00,14,0.0,1,5
5671,2021-10-09 05:45:00,19,0.0,1,5
5879,2021-10-09 05:45:00,56,1.0,2,5
3705,2021-10-09 05:45:00,504,4.0,16,5
6404,2021-10-09 05:45:00,81,0.0,2,5
3705,2021-10-09 06:00:00,628,2.0,18,6
6404,2021-10-09 06:00:00,114,0.0,3,6
5671,2021-10-09 06:00:00,24,0.0,1,6
5879,2021-10-09 06:00:00,100,1.0,3,6
6404,2021-10-09 06:15:00,166,0.0,5,6
3705,2021-10-09 06:15:00,792,4.0,23,6
5671,2021-10-09 06:15:00,28,0.0,1,6
5879,2021-10-09 06:15:00,67,0.0,4,6
3705,2021-10-09 06:30:00,1144,5.0,32,6
5879,2021-10-09 06:30:00,93,0.0,4,6
5671,2021-10-09 06:30:00,29,0.0,0,6
6404,2021-10-09 06:30:00,219,0.0,5,6
5671,2021-10-09 06:45:00,34,0.0,0,6
5879,2021-10-09 06:45:00,96,0.0,4,6
3705,2021-10-09 06:45:00,1232,6.0,34,6
6404,2021-10-09 06:45:00,338,0.0,9,6
5879,2021-10-09 07:00:00,96,0.0,4,7
5671,2021-10-09 07:00:00,37,0.0,2,7
3705,2021-10-09 07:00:00,972,5.0,27,7
6404,2021-10-09 07:00:00,341,1.0,9,7
3705,2021-10-09 07:15:00,1056,4.0,29,7
6404,2021-10-09 07:15:00,191,0.0,7,7
5879,2021-10-09 07:15:00,101,0.0,3,7
5671,2021-10-09 07:15:00,34,1.0,2,7
6404,2021-10-09 07:30:00,191,0.0,7,7
5879,2021-10-09 07:30:00,103,0.0,4,7
3705,2021-10-09 07:30:00,1328,5.0,37,7
5671,2021-10-09 07:30:00,58,15.0,8,7
5671,2021-10-09 07:45:00,33,0.0,1,7
5879,2021-10-09 07:45:00,121,0.0,4,7
3705,2021-10-09 07:45:00,1248,5.0,35,7
6404,2021-10-09 07:45:00,215,0.0,6,7
3705,2021-10-09 08:00:00,1311,6.0,37,8
6404,2021-10-09 08:00:00,324,0.0,6,8
5671,2021-10-09 08:00:00,64,2.0,2,8
5879,2021-10-09 08:00:00,178,1.0,7,8
6404,2021-10-09 08:15:00,278,0.0,10,8
5879,2021-10-09 08:15:00,139,0.0,5,8
5671,2021-10-09 08:15:00,39,0.0,3,8
3705,2021-10-09 08:15:00,1224,5.0,34,8
5879,2021-10-09 08:30:00,125,0.0,5,8
5671,2021-10-09 08:30:00,35,1.0,3,8
6404,2021-10-09 08:30:00,249,0.0,8,8
3705,2021-10-09 08:30:00,1363,6.0,37,8
5879,2021-10-09 08:45:00,268,0.0,10,8
5671,2021-10-09 08:45:00,53,1.0,3,8
6404,2021-10-09 08:45:00,353,0.0,9,8
3705,2021-10-09 08:45:00,1676,7.0,45,8
5671,2021-10-09 09:00:00,71,1.0,3,9
3705,2021-10-09 09:00:00,1776,8.0,48,9
5879,2021-10-09 09:00:00,283,0.0,9,9
6404,2021-10-09 09:00:00,524,2.0,15,9
3705,2021-10-09 09:15:00,1788,7.0,49,9
5671,2021-10-09 09:15:00,75,1.0,5,9
6404,2021-10-09 09:15:00,360,1.0,14,9
5879,2021-10-09 09:15:00,179,0.0,7,9
6404,2021-10-09 09:30:00,404,1.0,12,9
5879,2021-10-09 09:30:00,362,0.0,12,9
5671,2021-10-09 09:30:00,89,1.0,6,9
3705,2021-10-09 09:30:00,1883,9.0,52,9
3705,2021-10-09 09:45:00,2112,9.0,56,9
6404,2021-10-09 09:45:00,432,1.0,13,9
5879,2021-10-09 09:45:00,278,1.0,9,9
5671,2021-10-09 09:45:00,72,1.0,5,9
5671,2021-10-09 10:00:00,90,4.0,7,10
3705,2021-10-09 10:00:00,2196,11.0,59,10
5879,2021-10-09 10:00:00,427,0.0,14,10
6404,2021-10-09 10:00:00,538,1.0,15,10
6404,2021-10-09 10:15:00,463,1.0,16,10
5671,2021-10-09 10:15:00,106,8.0,5,10
3705,2021-10-09 10:15:00,1824,9.0,50,10
5879,2021-10-09 10:15:00,361,1.0,12,10
3705,2021-10-09 10:30:00,1795,9.0,49,10
6404,2021-10-09 10:30:00,482,1.0,15,10
5671,2021-10-09 10:30:00,119,2.0,10,10
5879,2021-10-09 10:30:00,332,0.0,12,10
5879,2021-10-09 10:45:00,433,0.0,14,10
5671,2021-10-09 10:45:00,119,2.0,7,10
3705,2021-10-09 10:45:00,1927,9.0,52,10
6404,2021-10-09 10:45:00,510,1.0,16,10
3705,2021-10-09 11:00:00,2160,9.0,57,11
5879,2021-10-09 11:00:00,508,1.0,18,11
5671,2021-10-09 11:00:00,115,5.0,9,11
6404,2021-10-09 11:00:00,547,2.0,19,11
6404,2021-10-09 11:15:00,578,3.0,19,11
3705,2021-10-09 11:15:00,1919,9.0,53,11
5671,2021-10-09 11:15:00,131,4.0,7,11
5879,2021-10-09 11:15:00,487,2.0,15,11
6404,2021-10-09 11:30:00,569,1.0,16,11
5671,2021-10-09 11:30:00,149,6.0,9,11
5879,2021-10-09 11:30:00,553,1.0,19,11
3705,2021-10-09 11:30:00,2272,11.0,61,11
5879,2021-10-09 11:45:00,542,1.0,18,11
6404,2021-10-09 11:45:00,649,2.0,20,11
5671,2021-10-09 11:45:00,170,5.0,9,11
3705,2021-10-09 11:45:00,2460,11.0,66,11
5671,2021-10-09 12:00:00,177,10.0,14,12
3705,2021-10-09 12:00:00,2404,10.0,63,12
5879,2021-10-09 12:00:00,625,1.0,21,12
6404,2021-10-09 12:00:00,701,1.0,20,12
5879,2021-10-09 12:15:00,591,2.0,21,12
3705,2021-10-09 12:15:00,2513,13.0,66,12
5671,2021-10-09 12:15:00,121,3.0,12,12
6404,2021-10-09 12:15:00,712,2.0,22,12
5671,2021-10-09 12:30:00,191,14.0,14,12
5879,2021-10-09 12:30:00,698,2.0,25,12
3705,2021-10-09 12:30:00,2480,11.0,65,12
6404,2021-10-09 12:30:00,679,2.0,24,12
6404,2021-10-09 12:45:00,717,3.0,23,12
5671,2021-10-09 12:45:00,189,12.0,16,12
3705,2021-10-09 12:45:00,2407,11.0,64,12
5879,2021-10-09 12:45:00,526,0.0,19,12
3705,2021-10-09 13:00:00,2768,13.0,72,13
6404,2021-10-09 13:00:00,834,3.0,26,13
5879,2021-10-09 13:00:00,602,0.0,21,13
5671,2021-10-09 13:00:00,137,3.0,13,13
6404,2021-10-09 13:15:00,861,3.0,26,13
5879,2021-10-09 13:15:00,684,1.0,23,13
5671,2021-10-09 13:15:00,186,11.0,12,13
3705,2021-10-09 13:15:00,2559,13.0,69,13
3705,2021-10-09 13:30:00,2808,13.0,74,13
5671,2021-10-09 13:30:00,107,3.0,10,13
6404,2021-10-09 13:30:00,793,2.0,24,13
5879,2021-10-09 13:30:00,696,2.0,24,13
5879,2021-10-09 13:45:00,723,1.0,26,13
6404,2021-10-09 13:45:00,735,2.0,25,13
3705,2021-10-09 13:45:00,2912,14.0,77,13
5671,2021-10-09 13:45:00,129,4.0,10,13
5879,2021-10-09 14:00:00,711,2.0,25,14
3705,2021-10-09 14:00:00,2592,12.0,68,14
5671,2021-10-09 14:00:00,162,9.0,8,14
6404,2021-10-09 14:00:00,764,2.0,22,14
3705,2021-10-09 14:15:00,2636,13.0,70,14
6404,2021-10-09 14:15:00,727,2.0,22,14
5879,2021-10-09 14:15:00,633,1.0,21,14
5671,2021-10-09 14:15:00,160,10.0,16,14
5671,2021-10-09 14:30:00,126,7.0,10,14
3705,2021-10-09 14:30:00,2936,14.0,76,14
6404,2021-10-09 14:30:00,784,2.0,26,14
5879,2021-10-09 14:30:00,678,1.0,24,14
5671,2021-10-09 14:45:00,123,2.0,7,14
6404,2021-10-09 14:45:00,826,4.0,27,14
5879,2021-10-09 14:45:00,479,1.0,17,14
3705,2021-10-09 14:45:00,2439,12.0,66,14
5671,2021-10-09 15:00:00,95,2.0,9,15
3705,2021-10-09 15:00:00,2120,11.0,57,15
5879,2021-10-09 15:00:00,422,0.0,15,15
6404,2021-10-09 15:00:00,736,2.0,23,15
6404,2021-10-09 15:15:00,615,2.0,21,15
3705,2021-10-09 15:15:00,1716,8.0,48,15
5671,2021-10-09 15:15:00,68,1.0,6,15
5879,2021-10-09 15:15:00,442,1.0,15,15
6404,2021-10-09 15:30:00,586,1.0,19,15
5879,2021-10-09 15:30:00,365,0.0,13,15
3705,2021-10-09 15:30:00,1593,7.0,43,15
5671,2021-10-09 15:30:00,62,3.0,5,15
6404,2021-10-09 15:45:00,478,1.0,15,15
5671,2021-10-09 15:45:00,117,2.0,4,15
3705,2021-10-09 15:45:00,1564,6.0,43,15
5879,2021-10-09 15:45:00,303,0.0,10,15
5671,2021-10-09 16:00:00,87,4.0,7,16
5879,2021-10-09 16:00:00,285,0.0,10,16
3705,2021-10-09 16:00:00,1404,7.0,39,16
6404,2021-10-09 16:00:00,417,0.0,14,16
6404,2021-10-09 16:15:00,387,0.0,13,16
5879,2021-10-09 16:15:00,269,0.0,10,16
5671,2021-10-09 16:15:00,63,0.0,2,16
3705,2021-10-09 16:15:00,1496,6.0,40,16
3705,2021-10-09 16:30:00,1623,8.0,44,16
5671,2021-10-09 16:30:00,99,2.0,5,16
6404,2021-10-09 16:30:00,400,1.0,14,16
5879,2021-10-09 16:30:00,312,0.0,9,16
5671,2021-10-09 16:45:00,90,4.0,9,16
5879,2021-10-09 16:45:00,334,0.0,13,16
6404,2021-10-09 16:45:00,443,1.0,11,16
3705,2021-10-09 16:45:00,1875,8.0,50,16
3705,2021-10-09 17:00:00,2056,8.0,55,17
5671,2021-10-09 17:00:00,97,6.0,6,17
6404,2021-10-09 17:00:00,423,1.0,14,17
5879,2021-10-09 17:00:00,452,0.0,16,17
5671,2021-10-09 17:15:00,121,3.0,9,17
6404,2021-10-09 17:15:00,439,0.0,11,17
3705,2021-10-09 17:15:00,1992,9.0,53,17
5879,2021-10-09 17:15:00,365,0.0,14,17
5879,2021-10-09 17:30:00,353,1.0,12,17
3705,2021-10-09 17:30:00,2172,9.0,59,17
5671,2021-10-09 17:30:00,149,3.0,9,17
6404,2021-10-09 17:30:00,458,2.0,15,17
5671,2021-10-09 17:45:00,100,5.0,8,17
5879,2021-10-09 17:45:00,418,1.0,16,17
3705,2021-10-09 17:45:00,2149,9.0,59,17
6404,2021-10-09 17:45:00,529,1.0,16,17
3705,2021-10-09 18:00:00,2160,11.0,59,18
5879,2021-10-09 18:00:00,442,1.0,15,18
6404,2021-10-09 18:00:00,521,0.0,15,18
5671,2021-10-09 18:00:00,100,4.0,8,18
5671,2021-10-09 18:15:00,115,3.0,6,18
6404,2021-10-09 18:15:00,501,1.0,16,18
3705,2021-10-09 18:15:00,2612,13.0,69,18
5879,2021-10-09 18:15:00,368,1.0,13,18
5879,2021-10-09 18:30:00,468,1.0,17,18
3705,2021-10-09 18:30:00,2533,12.0,67,18
6404,2021-10-09 18:30:00,628,2.0,18,18
5671,2021-10-09 18:30:00,82,2.0,7,18
5671,2021-10-09 18:45:00,124,3.0,7,18
5879,2021-10-09 18:45:00,420,1.0,13,18
6404,2021-10-09 18:45:00,641,2.0,19,18
3705,2021-10-09 18:45:00,2648,12.0,70,18
5671,2021-10-09 19:00:00,125,3.0,8,19
5879,2021-10-09 19:00:00,521,1.0,18,19
6404,2021-10-09 19:00:00,649,3.0,20,19
3705,2021-10-09 19:00:00,2661,13.0,71,19
5671,2021-10-09 19:15:00,121,3.0,8,19
5879,2021-10-09 19:15:00,506,1.0,16,19
3705,2021-10-09 19:15:00,2384,10.0,64,19
6404,2021-10-09 19:15:00,568,2.0,20,19
6404,2021-10-09 19:30:00,629,1.0,18,19
3705,2021-10-09 19:30:00,2728,13.0,73,19
5671,2021-10-09 19:30:00,61,1.0,6,19
5879,2021-10-09 19:30:00,536,2.0,20,19
3705,2021-10-09 19:45:00,2712,12.0,70,19
5671,2021-10-09 19:45:00,118,7.0,8,19
6404,2021-10-09 19:45:00,665,3.0,21,19
5879,2021-10-09 19:45:00,475,1.0,17,19
5671,2021-10-09 20:00:00,120,7.0,8,20
5879,2021-10-09 20:00:00,625,0.0,22,20
3705,2021-10-09 20:00:00,2516,12.0,67,20
6404,2021-10-09 20:00:00,680,2.0,20,20
6404,2021-10-09 20:15:00,648,2.0,23,20
3705,2021-10-09 20:15:00,2701,12.0,71,20
5879,2021-10-09 20:15:00,461,0.0,17,20
5671,2021-10-09 20:15:00,120,6.0,10,20
5671,2021-10-09 20:30:00,120,5.0,10,20
3705,2021-10-09 20:30:00,2859,14.0,74,20
5879,2021-10-09 20:30:00,582,1.0,19,20
6404,2021-10-09 20:30:00,677,2.0,19,20
6404,2021-10-09 20:45:00,767,2.0,22,20
5671,2021-10-09 20:45:00,99,2.0,8,20
3705,2021-10-09 20:45:00,2623,12.0,70,20
5879,2021-10-09 20:45:00,482,1.0,16,20
5879,2021-10-09 21:00:00,456,2.0,16,21
6404,2021-10-09 21:00:00,643,2.0,24,21
5671,2021-10-09 21:00:00,88,5.0,8,21
3705,2021-10-09 21:00:00,2540,12.0,68,21
5671,2021-10-09 21:15:00,107,3.0,7,21
5879,2021-10-09 21:15:00,493,1.0,18,21
3705,2021-10-09 21:15:00,2308,10.0,62,21
6404,2021-10-09 21:15:00,684,3.0,22,21
3705,2021-10-09 21:30:00,2295,10.0,61,21
6404,2021-10-09 21:30:00,628,2.0,20,21
5879,2021-10-09 21:30:00,428,1.0,16,21
5671,2021-10-09 21:30:00,134,7.0,8,21
5879,2021-10-09 21:45:00,368,0.0,13,21
5671,2021-10-09 21:45:00,101,2.0,8,21
6404,2021-10-09 21:45:00,567,1.0,18,21
3705,2021-10-09 21:45:00,2285,10.0,62,21
3705,2021-10-09 22:00:00,1904,8.0,52,22
6404,2021-10-09 22:00:00,561,2.0,19,22
5671,2021-10-09 22:00:00,67,3.0,6,22
5879,2021-10-09 22:00:00,268,0.0,10,22
5671,2021-10-09 22:15:00,84,3.0,5,22
6404,2021-10-09 22:15:00,587,1.0,17,22
3705,2021-10-09 22:15:00,1788,7.0,48,22
5879,2021-10-09 22:15:00,364,0.0,13,22
5879,2021-10-09 22:30:00,255,0.0,10,22
5671,2021-10-09 22:30:00,96,1.0,4,22
6404,2021-10-09 22:30:00,539,2.0,19,22
3705,2021-10-09 22:30:00,1528,7.0,42,22
3705,2021-10-09 22:45:00,1359,6.0,37,22
6404,2021-10-09 22:45:00,413,1.0,16,22
5671,2021-10-09 22:45:00,85,1.0,7,22
5879,2021-10-09 22:45:00,231,0.0,7,22
5879,2021-10-09 23:00:00,228,0.0,9,23
5671,2021-10-09 23:00:00,71,2.0,6,23
6404,2021-10-09 23:00:00,436,2.0,14,23
3705,2021-10-09 23:00:00,1204,5.0,33,23
3705,2021-10-09 23:15:00,1272,7.0,35,23
6404,2021-10-09 23:15:00,403,1.0,12,23
5671,2021-10-09 23:15:00,72,2.0,4,23
5879,2021-10-09 23:15:00,236,0.0,8,23
3705,2021-10-09 23:30:00,1199,7.0,33,23
5879,2021-10-09 23:30:00,234,0.0,9,23
6404,2021-10-09 23:30:00,374,1.0,14,23
5671,2021-10-09 23:30:00,69,1.0,6,23
3705,2021-10-09 23:45:00,1052,4.0,30,23
6404,2021-10-09 23:45:00,379,0.0,11,23
5671,2021-10-09 23:45:00,103,3.0,6,23
5879,2021-10-09 23:45:00,242,0.0,8,23
5671,2021-10-10 00:00:00,33,1.0,4,0
5879,2021-10-10 00:00:00,207,0.0,7,0
3705,2021-10-10 00:00:00,1176,5.0,33,0
6404,2021-10-10 00:00:00,311,0.0,11,0
3705,2021-10-10 00:15:00,900,5.0,26,0
5671,2021-10-10 00:15:00,62,0.0,2,0
6404,2021-10-10 00:15:00,348,0.0,9,0
5879,2021-10-10 00:15:00,181,0.0,7,0
3705,2021-10-10 00:30:00,1012,4.0,28,0
5879,2021-10-10 00:30:00,141,0.0,6,0
5671,2021-10-10 00:30:00,53,2.0,5,0
6404,2021-10-10 00:30:00,296,1.0,11,0
5879,2021-10-10 00:45:00,190,0.0,7,0
6404,2021-10-10 00:45:00,313,1.0,9,0
3705,2021-10-10 00:45:00,876,4.0,24,0
5671,2021-10-10 00:45:00,46,0.0,2,0
3705,2021-10-10 01:00:00,955,4.0,26,1
5879,2021-10-10 01:00:00,157,0.0,7,1
6404,2021-10-10 01:00:00,299,1.0,10,1
5671,2021-10-10 01:00:00,76,3.0,3,1
5671,2021-10-10 01:15:00,94,4.0,6,1
3705,2021-10-10 01:15:00,808,3.0,21,1
5879,2021-10-10 01:15:00,168,0.0,7,1
6404,2021-10-10 01:15:00,264,0.0,9,1
5671,2021-10-10 01:30:00,62,1.0,5,1
5879,2021-10-10 01:30:00,94,0.0,3,1
6404,2021-10-10 01:30:00,180,0.0,6,1
3705,2021-10-10 01:30:00,796,4.0,23,1
5879,2021-10-10 01:45:00,87,0.0,3,1
6404,2021-10-10 01:45:00,120,0.0,4,1
3705,2021-10-10 01:45:00,657,3.0,19,1
5671,2021-10-10 01:45:00,40,0.0,3,1
3705,2021-10-10 02:00:00,580,2.0,16,2
5879,2021-10-10 02:00:00,78,0.0,2,2
6404,2021-10-10 02:00:00,109,0.0,4,2
5671,2021-10-10 02:00:00,35,6.0,7,2
5879,2021-10-10 02:15:00,73,0.0,3,2
5671,2021-10-10 02:15:00,25,0.0,2,2
6404,2021-10-10 02:15:00,132,0.0,3,2
3705,2021-10-10 02:15:00,509,2.0,14,2
5671,2021-10-10 02:30:00,29,0.0,1,2
6404,2021-10-10 02:30:00,76,0.0,3,2
5879,2021-10-10 02:30:00,84,0.0,3,2
3705,2021-10-10 02:30:00,412,1.0,11,2
3705,2021-10-10 02:45:00,420,1.0,11,2
5879,2021-10-10 02:45:00,53,0.0,2,2
5671,2021-10-10 02:45:00,16,0.0,1,2
6404,2021-10-10 02:45:00,117,0.0,2,2
6404,2021-10-10 03:00:00,76,0.0,3,3
3705,2021-10-10 03:00:00,424,2.0,12,3
5671,2021-10-10 03:00:00,45,1.0,3,3
5879,2021-10-10 03:00:00,81,0.0,2,3
5671,2021-10-10 03:15:00,52,1.0,3,3
6404,2021-10-10 03:15:00,67,0.0,2,3
3705,2021-10-10 03:15:00,432,1.0,12,3
5879,2021-10-10 03:15:00,59,0.0,3,3
3705,2021-10-10 03:30:00,408,1.0,12,3
5879,2021-10-10 03:30:00,43,0.0,1,3
6404,2021-10-10 03:30:00,79,0.0,1,3
5671,2021-10-10 03:30:00,14,0.0,1,3
3705,2021-10-10 03:45:00,436,2.0,13,3
5879,2021-10-10 03:45:00,58,0.0,2,3
5671,2021-10-10 03:45:00,19,0.0,0,3
6404,2021-10-10 03:45:00,91,0.0,2,3
6404,2021-10-10 04:00:00,32,0.0,2,4
5879,2021-10-10 04:00:00,31,0.0,1,4
3705,2021-10-10 04:00:00,268,0.0,8,4
5671,2021-10-10 04:00:00,6,0.0,0,4
