id,display,community,num_conv,branch_mean_heigh,mess_mean_length,likesCom,likesOther,num_likes_com,num_likes_other,badWords,conv_upperletter,conv_data,debatesCom,depthDebatesCom,debatesOther,depthDebatesOther,cont_started_conv,cont_started_conv_debate,topic_creator,users_com_interaction,users_other_iteraction
1708ade10be946f993c8e9446251882d@grupogodo1.fyre.co,Catalunya som tots y somos todos,0,0.0052337752965806,0.03809284607978569,0.0708955223880597,0.8064516129032258,0.0967741935483871,0.16738197424892703,0.03703703703703704,0.0,0.0,0.06451612903225806,0.0,0.0,0.03225806451612903,0.0671124318969787,0.0136986301369863,0.038461538461538464,0.8387096774193549,0.0,0.011235955056179777
76a51749f7704c8db1504bb92f394f75@grupogodo1.fyre.co,furien2000_5153,0,0.0,0.0,0.11940298507462686,1.0,0.0,0.007153075822603719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005268703898840885,0.0,1.0,0.0,0.0
1325226755@grupogodo1.fyre.co,Itaca teto,0,0.0003489183531053734,0.026371970362928546,0.0373134328358209,1.0,0.3333333333333333,0.011444921316165951,0.09876543209876544,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.001053740779768177,0.0,0.6666666666666666,0.0,0.0
41ec802c7d7f403285d0f8cc1080cca8@grupogodo1.fyre.co,Keep calm and have seny,0,0.0026168876482903,0.12055757880195905,0.025,0.5,0.0,0.04721030042918455,0.0,0.0,0.0625,0.125,0.125,0.13591389223158176,0.1875,0.1442917285785042,0.002107481559536354,0.25,0.25,0.01015228426395939,0.033707865168539325
2bc9630d74b24835a45f2298bcf4f5e7@grupogodo1.fyre.co,evofdez_7122,0,0.0,0.026371970362928546,0.3619402985074627,1.0,0.0,0.015736766809728183,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0005268703898840885,0.0,1.0,0.0,0.0
1325591953@grupogodo1.fyre.co,agua san narcis,0,0.00017445917655268666,0.026371970362928546,0.09950248756218906,0.5,0.5,0.008583690987124463,0.01234567901234568,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.001053740779768177,0.0,1.0,0.0,0.0
1325480007@grupogodo1.fyre.co,lokefaltaba,0,0.00017445917655268666,0.035162627150571404,0.0746268656716418,1.0,0.5,0.0815450643776824,0.01234567901234568,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.001053740779768177,0.0,1.0,0.0,0.0
133feecbbc43489785276a0e0d6e5058@grupogodo1.fyre.co,ideaspropias,1,0.006803907885554779,0.023005335848512134,0.03129240162822253,0.325,0.175,0.05636083893432666,0.07332907620263943,0.025,0.0,0.025,0.0,0.0,0.0,0.0,0.01738672286617492,0.0,0.825,0.0,0.0
cf0bbb3c9cb94dc2998bf1ed5907a069@grupogodo1.fyre.co,Red Dixon,0,0.00575715282623866,0.16585039139352842,0.03190298507462687,0.7058823529411765,0.029411764705882353,0.15879828326180256,0.01234567901234568,0.029411764705882353,0.0,0.029411764705882353,0.029411764705882353,0.31117127958283197,0.029411764705882353,0.3649238484398217,0.0136986301369863,0.0,0.7647058823529411,0.005076142131979695,0.011235955056179777
340784937@grupogodo1.fyre.co,Supporter,1,0.05792044661549197,0.1155410261822632,0.06513344804129487,0.2132132132132132,0.042042042042042045,0.3099846141387967,0.15229885057471265,0.024024024024024024,0.006006006006006006,0.1831831831831832,0.04804804804804805,0.18249023190860336,0.2822822822822823,0.1574252140549943,0.030558482613277132,0.29310344827586204,0.17417417417417416,0.15554065702518916,0.2104804339403332
1325222498@grupogodo1.fyre.co,tiquismiquis,0,0.00052337752965806,0.026371970362928546,0.017723880597014924,0.75,0.0,0.007153075822603719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015806111696522653,0.0,0.75,0.0,0.0
a6435b3240d44886a88a2d794f5b011a@grupogodo1.fyre.co,3dprocessor,0,0.015177948360083739,0.03507969642615967,0.052611940298507465,0.7045454545454546,0.0,0.14163090128755365,0.0,0.011363636363636364,0.0,0.19318181818181818,0.0,0.0,0.0,0.0,0.025816649104320334,0.0,0.5568181818181818,0.0,0.0
74b5049959504ff883e1df3d51125ada@grupogodo1.fyre.co,Cates,0,0.00889741800418702,0.016953409519025495,0.01745735607675906,0.5769230769230769,0.0,0.06866952789699571,0.0,0.057692307692307696,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.019494204425711273,0.0,0.7115384615384616,0.0,0.0
dd6a312bdcd142d691cd07fe56326a08@grupogodo1.fyre.co,desco-yun-tao,0,0.00209351011863224,0.03955795554439283,0.03316749585406302,0.6923076923076923,0.0,0.13161659513590843,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.08389053987122337,0.0031612223393045306,0.16666666666666666,0.46153846153846156,0.0,0.011235955056179777
1325229887@grupogodo1.fyre.co,salvatore84,1,0.0008722958827634335,0.0527439407258571,0.05690298507462687,0.5,0.16666666666666666,0.040705050341458146,0.005640698169433802,0.0,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0671124318969787,0.0026343519494204425,0.2,0.8333333333333334,0.0,0.005133669120495931
a0c4182b96064838af3b0bb6b910588f@grupogodo1.fyre.co,i_si,1,0.011339846475924632,0.07526382553015562,0.02761194029850746,0.22727272727272727,0.045454545454545456,0.14716441277296408,0.022562792677735206,0.045454545454545456,0.0,0.10606060606060606,0.030303030303030304,0.12160716673352054,0.25757575757575757,0.10570208023774146,0.004741833508956796,0.3333333333333333,0.13636363636363635,0.022220093860741308,0.046203022084463384
d81c1dd26dcd46dab8576bb6d0130382@grupogodo1.fyre.co,pepp,1,0.00017445917655268666,0.0,0.020522388059701493,0.5,0.5,0.003131157718573704,0.005640698169433802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001053740779768177,0.0,1.0,0.0,0.0
_guid_h1JvYkSa0ln301aH_IdkisD1h97L_5L6E6wCuJEPNPM=@grupogodo1.fyre.co,fertilidad,0,0.0003489183531053734,0.0,0.013681592039800995,0.6666666666666666,0.3333333333333333,0.015736766809728183,0.01234567901234568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015806111696522653,0.0,1.0,0.0,0.0
095346e4b94743c9b09f8c50f8fb71b4@grupogodo1.fyre.co,Alfredo Landa,1,0.007501744591765527,0.051660161121901124,0.026505404014410705,0.2727272727272727,0.18181818181818182,0.08767241612006371,0.05640698169433801,0.022727272727272728,0.0,0.06818181818181818,0.0,0.0,0.11363636363636363,0.09587490270996957,0.01685985247629083,0.125,0.7272727272727273,0.0,0.02566834560247966
1324660879@grupogodo1.fyre.co,Poldark,1,0.00052337752965806,0.006592992590732139,0.12220149253731342,1.0,0.0,0.02504926174858963,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.002107481559536354,0.0,1.0,0.0,0.0
1325227798@grupogodo1.fyre.co,Ajam,0,0.0006978367062107466,0.010548788145171416,0.021641791044776117,0.6,0.0,0.01859799713876967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002107481559536354,0.0,0.8,0.0,0.0
1325244340@grupogodo1.fyre.co,joanVYTV,1,0.00575715282623866,0.03217380384277284,0.06353944562899787,0.5294117647058824,0.058823529411764705,0.10332820471293222,0.011281396338867603,0.0,0.0,0.35294117647058826,0.0,0.0,0.0,0.0,0.01791359325605901,0.0,1.0,0.0,0.0
_guid_6224EmFEZMPENrcfSX9qRrpdz9d4Abqe8LJd2bU2SOU=@grupogodo1.fyre.co,luisalfonsomarq_3195,0,0.010816468946266571,0.04606749253271063,0.03381529850746269,0.2857142857142857,0.06349206349206349,0.048640915593705286,0.12345679012345681,0.0,0.015873015873015872,0.07936507936507936,0.0,0.0,0.1111111111111111,0.10982034310414697,0.0184404636459431,0.05714285714285714,0.5555555555555556,0.0,0.05617977528089888
1325224368@grupogodo1.fyre.co,Néstor el Cyborg,0,0.0013956734124214933,0.023734773326635688,0.02686567164179104,0.7777777777777778,0.1111111111111111,0.10014306151645207,0.01234567901234568,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.004741833508956796,0.0,1.0,0.0,0.0
5da7c683569c49c2ba10b8d1a091428f@grupogodo1.fyre.co,facecastro2013_5628,0,0.0003489183531053734,0.06153459751349995,0.06218905472636817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001053740779768177,0.0,0.6666666666666666,0.0,0.0
285e30b2c218470ba8f612cc07d15f0e@grupogodo1.fyre.co,Dimukens,0,0.0,0.0,0.09701492537313433,1.0,0.0,0.002861230329041488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005268703898840885,0.0,1.0,0.0,0.0
3e34f31889fe4510b073adb65f79fe7d@grupogodo1.fyre.co,jaume_4593,1,0.008199581297976273,0.03445370321608407,0.06524363476733977,0.4375,0.08333333333333333,0.12211515102437444,0.03384418901660281,0.0625,0.0,0.0625,0.0,0.0,0.125,0.0982717752777188,0.022128556375131715,0.11904761904761904,0.875,0.0,0.020534676481983725
9a25693473f9470b86439d3ad2fd4b09@grupogodo1.fyre.co,Alexsverige,0,0.0022679692951849267,0.013185985181464275,0.07729211087420043,0.9285714285714286,0.0,0.09012875536480687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00684931506849315,0.0,0.9285714285714286,0.0,0.0
46bf5ad8c2704762878453730c0006e3@grupogodo1.fyre.co,nickbaneado4,0,0.00575715282623866,0.03223240822135712,0.020522388059701493,0.5882352941176471,0.0,0.0586552217453505,0.0,0.029411764705882353,0.0,0.058823529411764705,0.058823529411764705,0.07868699023933681,0.029411764705882353,0.0671124318969787,0.007903055848261327,0.06666666666666667,0.4411764705882353,0.01015228426395939,0.011235955056179777
26d24263f4b946a88d8a17366cc5100d@grupogodo1.fyre.co,marple,0,0.0006978367062107466,0.0188371216878061,0.07338308457711444,0.6,0.0,0.0357653791130186,0.0,0.2,0.0,0.0,0.2,0.057226901992244956,0.0,0.0,0.0026343519494204425,0.2,1.0,0.005076142131979695,0.0
_guid_rQjmNXQJX2vEqTc35X9qz2mZ19gcWI-p77tXGQKpccc=@grupogodo1.fyre.co,albertocorominas_7869,0,0.0022679692951849267,0.01933944493281427,0.061567164179104475,0.6428571428571429,0.07142857142857142,0.07296137339055794,0.01234567901234568,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.006322444678609061,0.0,0.8571428571428571,0.0,0.0
94a16e71239c4984be8bf9cf6d59d5c1@grupogodo1.fyre.co,El abuelo xirimin,1,0.0034891835310537334,0.011987259255876615,0.06609808102345416,0.23809523809523808,0.38095238095238093,0.02818041946716333,0.07332907620263943,0.047619047619047616,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.009483667017913592,0.0,0.8571428571428571,0.0,0.0
f04eea9322674ba7a0f123b10f039823@grupogodo1.fyre.co,ya veremos,0,0.0,0.21097576290342837,0.013681592039800995,1.0,0.0,0.001430615164520744,0.0,0.0,0.0,0.0,1.0,0.12876052948255115,0.0,0.0,0.0005268703898840885,1.0,1.0,0.005076142131979695,0.0
_guid_2TY897Ux4G3JjJ4HB-1RilQab9tiT1zhRnRvk4Cw5dQ=@grupogodo1.fyre.co,josealvarezpala_1458,0,0.00052337752965806,0.01977897777219641,0.10522388059701493,0.75,0.0,0.020028612303290415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002107481559536354,0.0,1.0,0.0,0.0
_guid_7IPM3NORitilGkWeldMtIZ773YVdv-0nqYYus-_Y1U8=@grupogodo1.fyre.co,harrycolombo16,0,0.00017445917655268666,0.0,0.03917910447761194,1.0,0.0,0.010014306151645207,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.001053740779768177,0.0,1.0,0.0,0.0
fc2f79fef9f14e10a94a66ef5c0ecc29@grupogodo1.fyre.co,postdata,0,0.03628750872295883,0.03073185256002561,0.06986764291748804,0.5933014354066986,0.019138755980861243,0.33190271816881256,0.04938271604938272,0.028708133971291867,0.0,0.09090909090909091,0.0430622009569378,0.08584035298836744,0.019138755980861243,0.1314285124649166,0.10379346680716543,0.06598984771573604,0.9425837320574163,0.05076142131979695,0.033707865168539325
c9cc4bf8561d451db0ace236091f79d7@grupogodo1.fyre.co,Aliassh,0,0.0601884159106769,0.047479574018428394,0.08327287175234936,0.5635838150289018,0.005780346820809248,0.45064377682403434,0.02469135802469136,0.08959537572254335,0.0,0.1069364161849711,0.03757225433526012,0.10014707848642868,0.031791907514450865,0.15729476225854383,0.14805057955742887,0.06761565836298933,0.8121387283236994,0.055837563451776644,0.11235955056179776
_guid_jmZtlPFRESzfUoRTJF-PgsAwHUC6X5IlkhBfD_3pOqg=@grupogodo1.fyre.co,tancamentsvic_3710,1,0.0034891835310537334,0.026371970362928546,0.041044776119402986,0.3333333333333333,0.14285714285714285,0.03444273490431074,0.022562792677735206,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004741833508956796,0.0,0.42857142857142855,0.0,0.0
29e674eff79c4d1d873eb7cf7b73c457@grupogodo1.fyre.co,JOVAZ,0,0.00017445917655268666,0.026371970362928546,0.022388059701492536,0.5,0.5,0.03719599427753934,0.01234567901234568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005268703898840885,0.0,0.5,0.0,0.0
2dbda4f609d14ebcba041bdef29f0f09@grupogodo1.fyre.co,Iconico,0,0.0019190509420795535,0.02344175143371426,0.05970149253731344,0.4166666666666667,0.08333333333333333,0.024320457796852643,0.01234567901234568,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.004741833508956796,0.0,0.75,0.0,0.0
18a95df683e34f918ba2e8b1f8b26158@grupogodo1.fyre.co,muscaria,0,0.0013956734124214933,0.008790656787642844,0.029850746268656716,0.8888888888888888,0.1111111111111111,0.045779685264663805,0.01234567901234568,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0036880927291886192,0.0,0.7777777777777778,0.0,0.0
f0d0ea849bb840968a66c13036732cbd@grupogodo1.fyre.co,qwe.toni,1,0.055826936496859735,0.05651136506341832,0.05217687496129312,0.19937694704049844,0.0529595015576324,0.23483682889302776,0.11281396338867603,0.059190031152647975,0.03426791277258567,0.09034267912772585,0.012461059190031152,0.0751103088648215,0.12149532710280374,0.10144302205966395,0.06585879873551106,0.152,0.3894080996884735,0.044440187721482616,0.10780705153041456
5072814933fb4d7894b9685b66bd7c37@grupogodo1.fyre.co,pin2001,0,0.0033147243545010464,0.022604546025367326,0.03109452736318408,0.75,0.05,0.10443490701001429,0.01234567901234568,0.0,0.0,0.05,0.05,0.057226901992244956,0.0,0.0,0.008956796628029505,0.058823529411764705,0.85,0.005076142131979695,0.0
07e6154348e44f9f9ce57c25b2545cd4@grupogodo1.fyre.co,carlosalkabala,0,0.0015701325889741799,0.007192355553525969,0.03134328358208956,0.5,0.1,0.014306151645207437,0.02469135802469136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005268703898840885,0.0,1.0,0.0,0.0
8da4c016ade242e0be84645851d4e9ff@grupogodo1.fyre.co,yellew zombiecat,0,0.006803907885554779,0.030567511102485363,0.060464721845318856,0.65,0.025,0.14163090128755365,0.01234567901234568,0.025,0.1,0.125,0.025,0.057226901992244956,0.025,0.08389053987122337,0.015806111696522653,0.03333333333333333,0.75,0.005076142131979695,0.011235955056179777
0fb3a04b4c574d5fa08b62409636f15d@grupogodo1.fyre.co,Andaluz y Catalán,0,0.00575715282623866,0.021976641969107123,0.03834991708126037,0.5,0.3235294117647059,0.117310443490701,0.38271604938271603,0.029411764705882353,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.016332982086406742,0.0,0.9117647058823529,0.0,0.0
1325241729@grupogodo1.fyre.co,Monchita,0,0.0062805303558967195,0.020238953999456796,0.050176747839748626,0.5675675675675675,0.10810810810810811,0.1273247496423462,0.07407407407407408,0.0,0.0,0.05405405405405406,0.0,0.0,0.0,0.0,0.014752370916754477,0.0,0.7567567567567568,0.0,0.0
7d87bca9b9864e488051a884446d47b3@grupogodo1.fyre.co,emisZGJJ,0,0.0019190509420795535,0.03076729875674997,0.030472636815920395,0.3333333333333333,0.0,0.022889842632331903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015806111696522653,0.0,0.25,0.0,0.0
1325353195@grupogodo1.fyre.co,Le Petit Münchhausen,0,0.00575715282623866,0.01804397972200374,0.023880597014925373,0.7647058823529411,0.029411764705882353,0.10872675250357654,0.07407407407407408,0.058823529411764705,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.016332982086406742,0.0,0.9117647058823529,0.0,0.0
30cfeee77dd940b1a41c395af9be552d@grupogodo1.fyre.co,puertogriego,0,0.0024424284717376133,0.014065050860228561,0.03905472636815921,0.7333333333333333,0.0,0.044349070100143065,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.005795574288724973,0.0,0.7333333333333333,0.0,0.0
1325554370@grupogodo1.fyre.co,eee,0,0.0022679692951849267,0.04285445183975889,0.058250414593698174,0.5714285714285714,0.0,0.05722460658082975,0.0,0.07142857142857142,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.08389053987122337,0.004741833508956796,0.0,0.6428571428571429,0.0,0.022471910112359553
1a3a9bd51c3841c69a366926d177dd6d@grupogodo1.fyre.co,MARCEMAFUENTES3_5016,0,0.0006978367062107466,0.048348612332035676,0.041044776119402986,0.6,0.0,0.004291845493562232,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0026343519494204425,0.0,1.0,0.0,0.0
867995181@grupogodo1.fyre.co,Besugo_Loco,0,0.010642009769713886,0.04229466944997974,0.02841561423650976,0.20967741935483872,0.2903225806451613,0.050071530758226034,0.38271604938271603,0.11290322580645161,0.0,0.14516129032258066,0.12903225806451613,0.06893240467247688,0.0,0.0,0.026870389884088512,0.11764705882352941,0.8225806451612904,0.04060913705583756,0.0
1325090480@grupogodo1.fyre.co,Groucho,1,0.010816468946266571,0.04498747885440753,0.05456540825285338,0.47619047619047616,0.23809523809523808,0.16282020136583258,0.24255002128565348,0.015873015873015872,0.0,0.15873015873015872,0.015873015873015872,0.0715336274903062,0.07936507936507936,0.0943768573551263,0.023182297154899893,0.06818181818181818,0.6984126984126984,0.011110046930370654,0.010267338240991863
35e94545a5d14148a1d9620e403daba0@grupogodo1.fyre.co,mangelmalaga,0,0.0026168876482903,0.06153459751349995,0.030939054726368157,0.25,0.0,0.010014306151645207,0.01234567901234568,0.0,0.0,0.1875,0.0,0.0,0.1875,0.08808506686478454,0.0015806111696522653,0.3333333333333333,0.1875,0.0,0.033707865168539325
1a13ddb6cecf4b3cb910f6e07d5b091b@grupogodo1.fyre.co,NoMasFacherio,1,0.030879274249825537,0.0703252543011428,0.03734117516506686,0.3595505617977528,0.0449438202247191,0.29432882554592815,0.05640698169433801,0.15168539325842698,0.0,0.15730337078651685,0.011235955056179775,0.11731514908410215,0.10112359550561797,0.1271068785927627,0.02792413066385669,0.11320754716981132,0.29775280898876405,0.022220093860741308,0.05647036032545525
1325222559@grupogodo1.fyre.co,RMO,1,0.004012561060711794,0.04490362521255402,0.0632946379215036,0.7083333333333334,0.041666666666666664,0.15342672821011147,0.005640698169433802,0.0,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0671124318969787,0.010010537407797681,0.05263157894736842,0.7916666666666666,0.0,0.005133669120495931
438704644@grupogodo1.fyre.co,Fastyellow,1,0.00104675505931612,0.009889488886098207,0.1396588486140725,0.5714285714285714,0.0,0.02504926174858963,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0036880927291886192,0.0,1.0,0.0,0.0
1325296738@grupogodo1.fyre.co,Ovidio9VOM,1,0.003838101884159106,0.043678575913600415,0.13870303654143076,0.5652173913043478,0.043478260869565216,0.08141010068291629,0.016922094508301407,0.08695652173913043,0.0,0.17391304347826086,0.0,0.0,0.13043478260869565,0.08389053987122337,0.009483667017913592,0.16666666666666666,0.782608695652174,0.0,0.015401007361487796
811d910e9ca643698fc0e384f3755b32@grupogodo1.fyre.co,JCD español català y CuLé,0,0.008722958827634332,0.02925640462137386,0.05308981408745745,0.803921568627451,0.0196078431372549,0.1530758226037196,0.02469135802469136,0.0784313725490196,0.0196078431372549,0.11764705882352941,0.0784313725490196,0.06438026474127558,0.0196078431372549,0.0671124318969787,0.022655426765015804,0.046511627906976744,0.8431372549019608,0.02030456852791878,0.011235955056179777
7eb30d4111a0429a871d7b7c9f7810e2@grupogodo1.fyre.co,mercuccio,1,0.0045359385903698535,0.06018218877693951,0.09535655058043119,0.5555555555555556,0.1111111111111111,0.14090209733581668,0.016922094508301407,0.037037037037037035,0.0,0.2222222222222222,0.0,0.0,0.07407407407407407,0.11409113422486379,0.00684931506849315,0.0,0.48148148148148145,0.0,0.010267338240991863
1325546699@grupogodo1.fyre.co,noalmacen,1,0.21667829727843685,0.0716594823478362,0.01642501776830135,0.03459372485921158,0.19710378117457764,0.16908251680298,0.6599616858237548,0.008045052292839904,0.004022526146419952,0.03459372485921158,0.008045052292839904,0.11115225194647578,0.23491552695092519,0.09632011014156015,0.1828240252897787,0.3400576368876081,0.27916331456154464,0.06666028158222392,0.451762882603642
12aa788df95d44a99a87ec7698eea886@grupogodo1.fyre.co,profesor cojonciano,0,0.0,0.06153459751349995,0.020522388059701493,0.0,0.0,0.004291845493562232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0671124318969787,0.0005268703898840885,1.0,1.0,0.0,0.011235955056179777
1325381739@grupogodo1.fyre.co,Josebar,1,0.00017445917655268666,0.057139269119678524,0.02835820895522388,0.5,0.0,0.006262315437147408,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0005268703898840885,0.0,0.5,0.0,0.0
e73085b0e7e143abab117a16654be4d4@grupogodo1.fyre.co,MariJbs,0,0.006629448709002093,0.03216093946698603,0.030256327060350415,0.5897435897435898,0.02564102564102564,0.09728183118741057,0.01234567901234568,0.02564102564102564,0.0,0.07692307692307693,0.02564102564102564,0.0715336274903062,0.0,0.0,0.007903055848261327,0.06666666666666667,0.38461538461538464,0.005076142131979695,0.0
a0319917d9e74963a0a35492b07c1c9d@grupogodo1.fyre.co,Lisa Simpson,0,0.00017445917655268666,0.04219515258068568,0.051305970149253734,0.0,0.0,0.0,0.01234567901234568,0.0,0.0,0.0,0.0,0.0,0.5,0.0671124318969787,0.0005268703898840885,1.0,0.5,0.0,0.011235955056179777
ff6f713535f34ef4b7e59b925133dfbd@grupogodo1.fyre.co,cupe,1,0.03646196789951151,0.06712091811726008,0.019625628762266017,0.14761904761904762,0.03333333333333333,0.14090209733581668,0.062047679863771826,0.02857142857142857,0.009523809523809525,0.05238095238095238,0.0,0.0,0.22380952380952382,0.10133977216443783,0.019494204425711273,0.1891891891891892,0.1761904761904762,0.0,0.11807438977140643
6a4c8158c0ad4fff8339897e4c96c829@grupogodo1.fyre.co,ECL,0,0.0033147243545010464,0.026371970362928546,0.0201831750339213,0.5,0.05,0.045779685264663805,0.01234567901234568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006322444678609061,0.0,0.6,0.0,0.0
1325555095@grupogodo1.fyre.co,tiogilitoV9ZT,0,0.00017445917655268666,0.013185985181464275,0.08022388059701492,0.5,0.0,0.001430615164520744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001053740779768177,0.0,1.0,0.0,0.0
1325309704@grupogodo1.fyre.co,Maçinger Ç,1,0.007152826238660153,0.04229466944997974,0.03091684434968017,0.5,0.07142857142857142,0.12211515102437444,0.03384418901660281,0.023809523809523808,0.0,0.047619047619047616,0.023809523809523808,0.057226901992244956,0.047619047619047616,0.09060178306092125,0.0136986301369863,0.038461538461538464,0.6190476190476191,0.011110046930370654,0.010267338240991863
1325422242@grupogodo1.fyre.co,Mandunguilla,1,0.005059316120027913,0.06303544135529263,0.0422615184944841,0.5333333333333333,0.1,0.0939347315572111,0.03948488718603661,0.0,0.0,0.06666666666666667,0.06666666666666667,0.12876052948255115,0.13333333333333333,0.11265301068421425,0.008956796628029505,0.11764705882352941,0.5666666666666667,0.022220093860741308,0.020534676481983725
ba280f08f85e4c1cb9e970d2fbcc4291@grupogodo1.fyre.co,Baltasar Hdez,1,0.010642009769713886,0.05968393292662777,0.03409812638932995,0.3064516129032258,0.04838709677419355,0.08141010068291629,0.028203490847169006,0.016129032258064516,0.0,0.1774193548387097,0.06451612903225806,0.110366168127901,0.016129032258064516,0.1342248637939574,0.015806111696522653,0.06666666666666667,0.4838709677419355,0.03333014079111196,0.005133669120495931
1325318324@grupogodo1.fyre.co,barzaxerez,1,0.0,0.0,0.029850746268656716,0.0,1.0,0.0,0.005640698169433802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005268703898840885,0.0,1.0,0.0,0.0
_guid_MNuEfVub35FV7uguUgRvgZ_fZcpP1Z2IbMDtREuC9_8=@grupogodo1.fyre.co,fatimalucie01_6684,1,0.0006978367062107466,0.013185985181464275,0.011940298507462685,1.0,0.4,0.01878694631144222,0.011281396338867603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002107481559536354,0.0,0.8,0.0,0.0
_guid_c6X2vw9dN9c3lQbmmOAsDFF8twRv6_-MkZ8Hm_hKfHY=@grupogodo1.fyre.co,barrrabas_1737,0,0.0003489183531053734,0.046150948135124964,0.060634328358208964,0.3333333333333333,0.0,0.001430615164520744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001053740779768177,0.0,0.6666666666666666,0.0,0.0
629b591e3958490ab6959a2b657fb45b@grupogodo1.fyre.co,mabril_9389,1,0.010118632240055825,0.03491500301570821,0.033341357727491576,0.4067796610169492,0.15254237288135594,0.23483682889302776,0.08461047254150703,0.0,0.0,0.06779661016949153,0.0,0.0,0.01694915254237288,0.08389053987122337,0.01791359325605901,0.0,0.576271186440678,0.0,0.005133669120495931
1325344892@grupogodo1.fyre.co,PEP56,1,0.02145847871598046,0.025077640529165186,0.06646803296948095,0.43548387096774194,0.25,0.31311577185737033,0.2876756066411239,0.12903225806451613,0.0,0.08870967741935484,0.0,0.0,0.03225806451612903,0.08389053987122337,0.06375131717597471,0.03305785123966942,0.9758064516129032,0.0,0.020534676481983725
1325423394@grupogodo1.fyre.co,Buf!!,1,0.00017445917655268666,0.013185985181464275,0.061567164179104475,1.0,0.5,0.012524630874294816,0.005640698169433802,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.001053740779768177,0.0,1.0,0.0,0.0
e679f833ae5d4a34a9a9d5a1ab193d90@grupogodo1.fyre.co,Pere Castanyer,1,0.030355896720167478,0.09525580057187125,0.05014345121047033,0.13142857142857142,0.011428571428571429,0.13777093961724296,0.05076628352490422,0.05142857142857143,0.05142857142857143,0.24,0.022857142857142857,0.11731514908410215,0.37142857142857144,0.12781284800762185,0.03740779768177028,0.30985915492957744,0.4057142857142857,0.044440187721482616,0.12320805889190237
484076967@grupogodo1.fyre.co,JVColl,1,0.009944173063503139,0.03976081685487688,0.02777098115977489,0.39655172413793105,0.13793103448275862,0.08454125840149,0.05076628352490422,0.017241379310344827,0.0,0.0,0.0,0.0,0.017241379310344827,0.11744675581971273,0.012118018967334035,0.0,0.39655172413793105,0.0,0.005133669120495931
08f1902e419c4fc6befb864d15bb7e8b@grupogodo1.fyre.co,Sr llopis,1,0.01727145847871598,0.04690587095085766,0.035089961153138415,0.53,0.12,0.31311577185737033,0.10717326521924224,0.04,0.0,0.06,0.01,0.057226901992244956,0.13,0.09937802415514155,0.029504741833508954,0.14285714285714285,0.56,0.011110046930370654,0.04106935296396745
