ID,DIA,HORA,TIMESTAMP,AFRISOL,CESA,DISS,PSA,TSA,KONTAS,BSRN
338-13.15,4,13.15,338,0.659010080574,0.671619436111,0.674719340208,0.630031875372,0.673871184841,0.659010080574,0.660517825974
338-13.17,4,13.17,338,0.663289918008,0.673311276249,0.673065523989,0.635547115395,0.682378097273,0.663289918008,0.661923183117
338-13.18,4,13.18,338,0.662609025283,0.659637790981,0.675204262995,0.642811477418,0.685621479486,0.662609025283,0.662365353247
338-13.2,4,13.2,338,0.6582690504,0.653858919017,0.673262361489,0.639946627876,0.680484995614,0.6582690504,0.658785659091
338-13.22,4,13.22,338,0.661591619667,0.665038752906,0.674704036653,0.638482628116,0.686403038553,0.661591619667,0.656442059091
338-13.23,4,13.23,338,0.662448557796,0.664663562884,0.673035992028,0.642323925433,0.68816095975,0.662448557796,0.654645783117
338-13.25,4,13.25,338,0.664534149506,0.664800674278,0.672638203872,0.645907936545,0.691374363176,0.664534149506,0.656053624026
338-13.27,4,13.27,338,0.666766691196,0.659763146166,0.66797142208,0.649415023686,0.690764770259,0.666766691196,0.667123824675
338-13.28,4,13.28,338,0.667061191229,0.664002553222,0.66461826706,0.647691362112,0.691013217114,0.667061191229,0.665537632468
338-13.3,4,13.3,338,0.666619652774,0.671653581927,0.66439315623,0.643044866346,0.689667708929,0.666619652774,0.662112453896
338-13.32,4,13.32,338,0.664251873316,0.67281736898,0.669188523659,0.640596675549,0.688455109125,0.664251873316,0.65513833961
338-13.33,4,13.33,338,0.663389519472,0.674512727738,0.674587358181,0.642600418206,0.683649326101,0.663389519472,0.652795605844
338-13.35,4,13.35,338,0.664624199307,0.671751096482,0.674966607434,0.638039017649,0.687476513617,0.664624199307,0.661230169481
338-13.37,4,13.37,338,0.665555966908,0.67028982089,0.675058599047,0.640326212876,0.688159440358,0.665555966908,0.663448393506
338-13.38,4,13.38,338,0.665389873928,0.668027755514,0.67355434081,0.643942416043,0.690622191689,0.665389873928,0.658967132468
338-13.4,4,13.4,338,0.665618664775,0.667608892599,0.674953025174,0.646445347955,0.691096125039,0.665618664775,0.657324293506
338-13.42,4,13.42,338,0.664848662031,0.666920644313,0.674753752252,0.643679384003,0.692691873055,0.664848662031,0.656102746753
338-13.43,4,13.43,338,0.65800746009,0.657962954758,0.670306221098,0.630526438208,0.685352481811,0.65800746009,0.658187965584
338-13.45,4,13.45,338,0.6618108825,0.666600724037,0.67141394651,0.634246260534,0.685966470755,0.6618108825,0.660430074675
338-13.47,4,13.47,338,0.657792161911,0.656786048742,0.669581811895,0.631896241826,0.680815438893,0.657792161911,0.661670918182
338-13.48,4,13.48,338,0.657889242483,0.650526788995,0.667546223221,0.633157194145,0.683103168609,0.657889242483,0.664769818182
338-13.5,4,13.5,338,0.664698343184,0.664214351186,0.672173207982,0.639316027547,0.691751595303,0.664698343184,0.663511398701
338-13.52,4,13.52,338,0.65975303102,0.650890553119,0.670430114094,0.640710999761,0.687657417951,0.65975303102,0.659753153247
338-13.53,4,13.53,338,0.663315253542,0.664133530995,0.674204329076,0.641239709219,0.688096930447,0.663315253542,0.659790843506
338-13.55,4,13.55,338,0.664871996295,0.670917211033,0.669455917762,0.645117162561,0.684953021328,0.664871996295,0.65850059026
338-13.57,4,13.57,338,0.664480644551,0.66981743319,0.665165489117,0.642792034486,0.689405500138,0.664480644551,0.65590761039
338-13.58,4,13.58,338,0.661810655021,0.656616170773,0.672170647819,0.640396918286,0.689504634923,0.661810655021,0.660724896104
338-13.6,4,13.6,338,0.663107739377,0.660974820153,0.671193474201,0.64053210424,0.691460546101,0.663107739377,0.659463487013
338-13.62,4,13.62,338,0.663731871625,0.663150415276,0.664434820418,0.642538974457,0.689250058454,0.663731871625,0.659988038312
338-13.63,4,13.63,338,0.659379464595,0.668116837715,0.662358329863,0.632684239328,0.681751284586,0.659379464595,0.654965496753
338-13.65,4,13.65,338,0.649852840301,0.663647324027,0.661338958772,0.615547072042,0.670156760591,0.649852840301,0.650060204545
338-13.67,4,13.67,338,0.658019637917,0.663617009434,0.66276864955,0.631087875477,0.686361887535,0.658019637917,0.651011779221
338-13.68,4,13.68,338,0.658683820257,0.664819259527,0.666783023495,0.638921965135,0.679673381691,0.658683820257,0.651320674675
338-13.7,4,13.7,338,0.653353406324,0.65871375181,0.667425103571,0.63197611372,0.672156528599,0.653353406324,0.650567231169
338-13.72,4,13.72,338,0.649330251114,0.659907193447,0.669777953089,0.626379657368,0.662293940003,0.649330251114,0.648740213636
338-13.73,4,13.73,338,0.650934892628,0.659691845726,0.666232304067,0.625325187636,0.664164830655,0.650934892628,0.654557706494
338-13.75,4,13.75,338,0.650653601964,0.646394527976,0.666879267526,0.623101086919,0.66747674296,0.650653601964,0.66564205
338-13.77,4,13.77,338,0.649965987974,0.642989646229,0.662514169781,0.625324156462,0.667700934269,0.649965987974,0.663849214935
338-13.78,4,13.78,338,0.649621409269,0.659298500895,0.650194936485,0.619465808287,0.658343754516,0.649621409269,0.661377573377
338-13.8,4,13.8,338,0.647333290212,0.666533017315,0.653105533833,0.614786098116,0.653014615548,0.647333290212,0.65499942987
338-13.82,4,13.82,338,0.644052084095,0.649562018578,0.655404831798,0.617915849174,0.655789659535,0.644052084095,0.652940809091
338-13.83,4,13.83,338,0.640519486112,0.633616404791,0.653580998736,0.613502589172,0.659078226461,0.640519486112,0.655880724026
338-13.85,4,13.85,338,0.641487770116,0.640251547537,0.63366957577,0.613709160002,0.654090115132,0.641487770116,0.657900257792
338-13.87,4,13.87,338,0.645046481426,0.644309924254,0.630779298681,0.623310596217,0.658948948738,0.645046481426,0.653616456494
338-13.88,4,13.88,338,0.646262101775,0.642793853926,0.634573429999,0.62417478591,0.66756531207,0.646262101775,0.650514455195
338-13.9,4,13.9,338,0.64840475503,0.655715893124,0.65703526797,0.624523738224,0.662328312147,0.64840475503,0.651051076623
338-13.92,4,13.92,338,0.653325643058,0.65808974047,0.660331360866,0.629610495663,0.671447612723,0.653325643058,0.654154723377
338-13.93,4,13.93,338,0.656894334343,0.653340918085,0.662676378095,0.636749911621,0.676660958317,0.656894334343,0.660825549351
338-13.95,4,13.95,338,0.657159455615,0.656321735612,0.646154197947,0.630947922547,0.678658828587,0.657159455615,0.662709335714
338-13.97,4,13.97,338,0.656961393437,0.667139924609,0.643505688256,0.632503526646,0.667000823791,0.656961393437,0.661201298701
338-13.98,4,13.98,338,0.65700727905,0.668111618093,0.649885080906,0.630048681119,0.666806389066,0.65700727905,0.663062427922
338-14,4,14,338,0.656077989676,0.668487115223,0.660005834108,0.627781624677,0.659651953867,0.656077989676,0.668391264935
338-14.02,4,14.02,338,0.658150173237,0.66672894394,0.653127278386,0.630856554571,0.664536715218,0.658150173237,0.670478479221
338-14.03,4,14.03,338,0.659861594563,0.660651214576,0.650220471451,0.63451226697,0.673851589563,0.659861594563,0.670431307143
338-14.05,4,14.05,338,0.660632122254,0.669949232768,0.655764151514,0.637935496186,0.66860029188,0.660632122254,0.666043468182
338-14.07,4,14.07,338,0.660645425196,0.665339101889,0.658129848706,0.639686695662,0.668238140897,0.660645425196,0.669317762338
338-14.08,4,14.08,338,0.661691743091,0.663180457562,0.659662973618,0.637189680397,0.667698909081,0.661691743091,0.678697925325
338-14.1,4,14.1,338,0.661057140085,0.660372295412,0.650872594175,0.63589427702,0.667415380766,0.661057140085,0.680546607143
338-14.12,4,14.12,338,0.66159528053,0.661317758906,0.643029305945,0.638668175846,0.669775219184,0.66159528053,0.676619968182
338-14.13,4,14.13,338,0.658610576729,0.659100659575,0.642243143955,0.627855825742,0.672777943676,0.658610576729,0.674707877922
338-14.15,4,14.15,338,0.657335848226,0.663235704718,0.644249726693,0.627791018701,0.667263584421,0.657335848226,0.671053085065
338-14.17,4,14.17,338,0.659372555378,0.662744549824,0.647192626046,0.634180702172,0.668522888996,0.659372555378,0.672042080519
338-14.18,4,14.18,338,0.657654098023,0.654529108962,0.645568995194,0.635207947892,0.668534471603,0.657654098023,0.672344863636
338-14.2,4,14.2,338,0.655905845475,0.662715735972,0.64393039409,0.627752656618,0.662949282818,0.655905845475,0.670205706494
338-14.22,4,14.22,338,0.655516165831,0.670655384925,0.640671815266,0.621956712773,0.664388181861,0.655516165831,0.665064383766
338-14.23,4,14.23,338,0.658465279114,0.663013844833,0.651893315638,0.633416558456,0.668390563816,0.658465279114,0.669040149351
338-14.25,4,14.25,338,0.658502818634,0.661198957402,0.656380558683,0.635038670152,0.664189342435,0.658502818634,0.673584304545
338-14.27,4,14.27,338,0.662367410162,0.665949123616,0.646986541205,0.633638480926,0.674023647796,0.662367410162,0.675858388312
338-14.28,4,14.28,338,0.660799008256,0.668293632644,0.65146030429,0.632667131666,0.670524059622,0.660799008256,0.671711209091
338-14.3,4,14.3,338,0.658815725495,0.667336603435,0.654155366833,0.636702993816,0.662985724857,0.658815725495,0.66823757987
338-14.32,4,14.32,338,0.656330210573,0.66569840714,0.653387391305,0.627120837915,0.667052840093,0.656330210573,0.665448757143
338-14.33,4,14.33,338,0.660959525851,0.666061385481,0.651131806187,0.636068490026,0.676714957768,0.660959525851,0.66499327013
338-14.35,4,14.35,338,0.661358021164,0.670490268053,0.651267728448,0.633821235787,0.674758773674,0.661358021164,0.666361807143
338-14.37,4,14.37,338,0.66481601885,0.671566408927,0.652900955125,0.637590846314,0.681625160417,0.66481601885,0.66848165974
338-14.38,4,14.38,338,0.661320564417,0.663383685796,0.654863745815,0.638549723155,0.674255472095,0.661320564417,0.669093376623
338-14.4,4,14.4,338,0.660679778839,0.668883473135,0.654957988048,0.636461803639,0.667661141828,0.660679778839,0.669712696753
338-14.42,4,14.42,338,0.660756606827,0.670985278592,0.65905344503,0.634902583496,0.669609845739,0.660756606827,0.667528719481
338-14.43,4,14.43,338,0.659640296503,0.671019713811,0.651891532302,0.632210797919,0.666996104803,0.659640296503,0.668334569481
338-14.45,4,14.45,338,0.659526442323,0.66894581065,0.650618513049,0.633850677833,0.66445067042,0.659526442323,0.67085861039
338-14.47,4,14.47,338,0.659760841159,0.667555154731,0.655735208278,0.633622405699,0.667697736674,0.659760841159,0.670168067532
338-14.48,4,14.48,338,0.659958215162,0.663833729069,0.656874134146,0.639833367613,0.670253976953,0.659958215162,0.665911787013
338-14.5,4,14.5,338,0.660397164082,0.675858462182,0.654676839423,0.636071798482,0.66923926904,0.660397164082,0.660419126623
338-14.52,4,14.52,338,0.6648033475,0.680841191283,0.648660739724,0.639770034849,0.676914635295,0.6648033475,0.661687528571
338-14.53,4,14.53,338,0.663596235347,0.674945096707,0.663619005027,0.639703053895,0.67675925767,0.663596235347,0.662977533117
338-14.55,4,14.55,338,0.666334320807,0.674107458186,0.670735990497,0.647156013051,0.676597117186,0.666334320807,0.667476694805
338-14.57,4,14.57,338,0.660933957967,0.670853593799,0.671820753646,0.638249062074,0.671654179893,0.660933957967,0.662978996104
338-14.58,4,14.58,338,0.661514359238,0.673154216241,0.661235658619,0.636444706692,0.675411486747,0.661514359238,0.661047027273
338-14.6,4,14.6,338,0.659828832094,0.673982779494,0.653818279414,0.629624621365,0.677428706736,0.659828832094,0.658279220779
338-14.62,4,14.62,338,0.66080707388,0.669909784905,0.661666225965,0.634857021471,0.680738708625,0.66080707388,0.657722780519
338-14.63,4,14.63,338,0.662339339041,0.672249952288,0.665853986743,0.634624553415,0.684090609551,0.662339339041,0.658392240909
338-14.65,4,14.65,338,0.664089540409,0.670792498761,0.65559178241,0.642880137497,0.682994897457,0.664089540409,0.659690627922
338-14.67,4,14.67,338,0.66528026521,0.67586210047,0.655140406401,0.646112276105,0.681887277124,0.66528026521,0.657259407143
338-14.68,4,14.68,338,0.664357097406,0.681732032217,0.655387924428,0.641135387903,0.677591459114,0.664357097406,0.65696951039
338-14.7,4,14.7,338,0.663067288593,0.676352282752,0.654780191716,0.640801991447,0.674213958745,0.663067288593,0.660900921429
338-14.72,4,14.72,338,0.661925531879,0.670890219683,0.658058275693,0.633815355698,0.676400852785,0.661925531879,0.666595699351
338-14.73,4,14.73,338,0.661602366687,0.675268897661,0.654190804527,0.632152147039,0.672188261659,0.661602366687,0.66680016039
338-14.75,4,14.75,338,0.661638049819,0.679713680878,0.658394277403,0.626698070911,0.675510959174,0.661638049819,0.664629488312
338-14.77,4,14.77,338,0.658807902312,0.676166099952,0.653361480136,0.62988975042,0.67110899329,0.658807902312,0.658066765584
338-14.78,4,14.78,338,0.659511729584,0.679467906223,0.658071205867,0.632479474315,0.67118511767,0.659511729584,0.65491442013
338-14.8,4,14.8,338,0.658961536653,0.678727127133,0.654530785412,0.631188916701,0.670454896283,0.658961536653,0.655475206494
338-14.82,4,14.82,338,0.658982112267,0.67756187292,0.65728416079,0.628703698172,0.672948458496,0.658982112267,0.656714419481
338-14.83,4,14.83,338,0.659084078571,0.678459443985,0.660310686843,0.628464421591,0.67233857598,0.659084078571,0.657073872727
338-14.85,4,14.85,338,0.660462555907,0.676851670961,0.664078047005,0.630534799167,0.674303192463,0.660462555907,0.660160561039
338-14.87,4,14.87,338,0.660675832781,0.67564228655,0.662097401837,0.635642009911,0.671093445051,0.660675832781,0.66032558961
338-14.88,4,14.88,338,0.658910438229,0.670544902824,0.659771373636,0.631132896703,0.671926168974,0.658910438229,0.662037784416
338-14.9,4,14.9,338,0.656692589972,0.67138303223,0.64936057889,0.628302850557,0.664467523854,0.656692589972,0.662616953247
338-14.92,4,14.92,338,0.655962347729,0.672238414658,0.645922526659,0.629356173139,0.662101213509,0.655962347729,0.66015358961
338-14.93,4,14.93,338,0.65807376719,0.672230900576,0.64675754162,0.630272291538,0.667406816256,0.65807376719,0.66238506039
338-14.95,4,14.95,338,0.659856015114,0.673996438798,0.642746012961,0.631597624185,0.667737342278,0.659856015114,0.666092655195
338-14.97,4,14.97,338,0.658293019033,0.674005123311,0.647002001841,0.62731939067,0.666082101113,0.658293019033,0.665765461039
338-14.98,4,14.98,338,0.657226446117,0.672572673172,0.65330652673,0.626373470322,0.667914918898,0.657226446117,0.662044722078
338-15,4,15,338,0.657615514159,0.66928145512,0.655237730861,0.627761814909,0.668513349594,0.657615514159,0.664905437013
338-15.02,4,15.02,338,0.659634640368,0.67330738397,0.645282627243,0.629919166624,0.668478843994,0.659634640368,0.666833166883
338-15.03,4,15.03,338,0.66418134541,0.678361664449,0.646908442054,0.634451890323,0.67510592492,0.66418134541,0.668805901948
338-15.05,4,15.05,338,0.665722928832,0.682589940505,0.648832506902,0.636151103104,0.674092383409,0.665722928832,0.670058288312
338-15.07,4,15.07,338,0.664770296115,0.682661954682,0.652828051541,0.636535834523,0.671758416684,0.664770296115,0.668124978571
338-15.08,4,15.08,338,0.66753640856,0.68660287067,0.64841591914,0.636842637898,0.671671400997,0.66753640856,0.675028724675
338-15.1,4,15.1,338,0.670120777256,0.689162657206,0.645517900843,0.637763334183,0.676226318284,0.670120777256,0.677330799351
338-15.12,4,15.12,338,0.671444920752,0.691282745689,0.650964658389,0.637564486446,0.680184541132,0.671444920752,0.67674790974
338-15.13,4,15.13,338,0.671840173538,0.691456680786,0.65570939743,0.637539322261,0.676006882663,0.671840173538,0.682357808442
338-15.15,4,15.15,338,0.670854545467,0.692136552888,0.654736880154,0.63491293621,0.674550510952,0.670854545467,0.681818181818
338-15.17,4,15.17,338,0.671117819718,0.690275019779,0.654529105037,0.634711257155,0.67697853181,0.671117819718,0.68250647013
338-15.18,4,15.18,338,0.670566103157,0.689406804737,0.649799142207,0.635603515465,0.675713750219,0.670566103157,0.681540342208
338-15.2,4,15.2,338,0.667929377834,0.691638416315,0.648971807073,0.633194354241,0.675301542729,0.667929377834,0.671583198052
338-15.22,4,15.22,338,0.669403670525,0.693909186353,0.650142733324,0.634086364212,0.679122131535,0.669403670525,0.670497
338-15.23,4,15.23,338,0.669603505682,0.690406839505,0.649883809075,0.634246438279,0.68094204884,0.669603505682,0.672818696104
338-15.25,4,15.25,338,0.666333580396,0.687906969638,0.649619955243,0.632892194302,0.672811576476,0.666333580396,0.671723581169
338-15.27,4,15.27,338,0.666184999906,0.690207344195,0.645799430291,0.630649852008,0.673857761214,0.666184999906,0.670025042208
338-15.28,4,15.28,338,0.666529136499,0.693106312749,0.649721325539,0.63121379788,0.670735272379,0.666529136499,0.671061162987
338-15.3,4,15.3,338,0.665090649343,0.694975773285,0.651010348613,0.628559936956,0.66738912739,0.665090649343,0.66943775974
338-15.32,4,15.32,338,0.665484383587,0.695772023604,0.659084895628,0.62772235484,0.666138716293,0.665484383587,0.67230443961
338-15.33,4,15.33,338,0.666344852992,0.697719187456,0.658658883642,0.629277089122,0.668338893831,0.666344852992,0.670044241558
338-15.35,4,15.35,338,0.669125468752,0.69857058419,0.661684704149,0.635852663208,0.671874428258,0.669125468752,0.670204199351
338-15.37,4,15.37,338,0.668292279954,0.694218080642,0.657136243583,0.636315949189,0.672580506868,0.668292279954,0.670054583117
338-15.38,4,15.38,338,0.666746396144,0.695043169846,0.656668121245,0.635119432664,0.667557500249,0.666746396144,0.669265481818
338-15.4,4,15.4,338,0.665173843923,0.69648832133,0.647023901495,0.632516067769,0.663235474906,0.665173843923,0.668455511688
338-15.42,4,15.42,338,0.665951923552,0.697368860394,0.652045964427,0.634026997309,0.667398457935,0.665951923552,0.665013378571
338-15.43,4,15.43,338,0.668327761769,0.700719471871,0.650144966123,0.634054046098,0.674413877159,0.668327761769,0.664123651948
338-15.45,4,15.45,338,0.668132390875,0.704165350456,0.656711484948,0.637717197323,0.668443470266,0.668132390875,0.662203545455
338-15.47,4,15.47,338,0.669174171869,0.7058185682,0.659314728799,0.632437303946,0.675491199746,0.669174171869,0.662949615584
338-15.48,4,15.48,338,0.671201272961,0.707606820234,0.657545748162,0.630946594501,0.6778838362,0.671201272961,0.668367840909
338-15.5,4,15.5,338,0.671601644773,0.708159396201,0.664296229753,0.633675644804,0.672356428996,0.671601644773,0.672215109091
338-15.52,4,15.52,338,0.674681505905,0.714688403377,0.660369674205,0.635330020409,0.671077622562,0.674681505905,0.677629977273
338-15.53,4,15.53,338,0.678547445073,0.718756827973,0.667413307287,0.638837096205,0.674085324945,0.678547445073,0.682510531169
338-15.55,4,15.55,338,0.672800795822,0.71199000837,0.666794465356,0.627359585672,0.667994591193,0.672800795822,0.683858998052
338-15.57,4,15.57,338,0.663304532334,0.703211232366,0.67426589376,0.6213522183,0.657748598152,0.663304532334,0.670906080519
338-15.58,4,15.58,338,0.660818402881,0.696298865962,0.657900022134,0.62307145011,0.665556604542,0.660818402881,0.658346690909
338-15.6,4,15.6,338,0.664281150746,0.712115612661,0.653259607575,0.620770351676,0.667586942545,0.664281150746,0.656651696104
338-15.62,4,15.62,338,0.663890499808,0.718943286133,0.651677324769,0.616853388471,0.660536912292,0.663890499808,0.659228412338
338-15.63,4,15.63,338,0.662430695783,0.718598596312,0.661395319971,0.616747934502,0.653690447125,0.662430695783,0.660685805195
338-15.65,4,15.65,338,0.658183664008,0.715994644166,0.669350529351,0.613582630618,0.646636698133,0.658183664008,0.656520683117
338-15.67,4,15.67,338,0.644846787248,0.701144784063,0.654575406426,0.595603661343,0.629589221118,0.644846787248,0.653049482468
338-15.68,4,15.68,338,0.636290971468,0.678376319566,0.661138891204,0.596491758398,0.631535426741,0.636290971468,0.638760381169
338-15.7,4,15.7,338,0.632112470761,0.671335588558,0.639830983013,0.595458045147,0.636408135054,0.632112470761,0.625248114286
338-15.72,4,15.72,338,0.640626762706,0.676062655701,0.628765558181,0.606607035873,0.643473722888,0.640626762706,0.636363636364
338-15.73,4,15.73,338,0.645691344682,0.68585431435,0.612819896429,0.611079404985,0.642357486665,0.645691344682,0.643474172727
338-15.75,4,15.75,338,0.646509548977,0.686043608531,0.616360287184,0.610405560252,0.641435337515,0.646509548977,0.64815368961
338-15.77,4,15.77,338,0.640422710084,0.680309043826,0.622822406946,0.601738854,0.629835004201,0.640422710084,0.649807938312
338-15.78,4,15.78,338,0.627821222452,0.670050571831,0.61532122878,0.583864908198,0.615630765624,0.627821222452,0.641738644156
338-15.8,4,15.8,338,0.623406581544,0.656751944443,0.60559559731,0.58745855726,0.622238123822,0.623406581544,0.627177700649
338-15.82,4,15.82,338,0.638693032018,0.67071764551,0.596467958847,0.612522029936,0.646895894833,0.638693032018,0.624636557792
338-15.83,4,15.83,338,0.651688122629,0.698062574355,0.590989995564,0.615374912561,0.650062317235,0.651688122629,0.643252686364
338-15.85,4,15.85,338,0.655328245051,0.700394729444,0.621192019614,0.614701400628,0.647613794936,0.655328245051,0.658603055195
338-15.87,4,15.87,338,0.656938183408,0.705684298933,0.636434196987,0.615189951012,0.647736038884,0.656938183408,0.659142444805
338-15.88,4,15.88,338,0.657772921472,0.710224401155,0.638421859337,0.612924594494,0.651396533746,0.657772921472,0.656546156494
338-15.9,4,15.9,338,0.654486377755,0.710985103828,0.636121645285,0.606850427696,0.645198592483,0.654486377755,0.654911387013
338-15.92,4,15.92,338,0.645653843294,0.706687757684,0.634836120241,0.59778821753,0.629339046014,0.645653843294,0.648800351948
338-15.93,4,15.93,338,0.63903553559,0.693858429207,0.637496964782,0.59607277951,0.632249519357,0.63903553559,0.633961414286
338-15.95,4,15.95,338,0.634261639855,0.696417123463,0.632082510561,0.588222997849,0.62188311538,0.634261639855,0.630523322727
338-15.97,4,15.97,338,0.628128760211,0.681625279376,0.616205447176,0.582313278784,0.620477309309,0.628128760211,0.628099173377
338-15.98,4,15.98,338,0.38059079269,0.411586338346,0.371462438195,0.35569994734,0.377904761696,0.38059079269,0.377172123377
339-9,5,9,339,0.758789789433,0.75309371742,0.699875574116,0.74495030701,0.781483010573,0.758789789433,0.755632122727
339-9.02,5,9.02,339,0.739509049796,0.731301223334,0.723630396516,0.726471184117,0.753770285239,0.739509049796,0.746493506494
339-9.03,5,9.03,339,0.714126647209,0.69433415175,0.720571075434,0.696918958884,0.735434277551,0.714126647209,0.729819200649
339-9.05,5,9.05,339,0.699358869923,0.685603931846,0.698590790259,0.692549386388,0.719481961459,0.699358869923,0.6998002
339-9.07,5,9.07,339,0.696992295266,0.670372878149,0.670565927454,0.697008578402,0.719536394641,0.696992295266,0.70105132987
339-9.08,5,9.08,339,0.701387313227,0.683099718502,0.662745480705,0.691229822898,0.724530174495,0.701387313227,0.706689537013
339-9.1,5,9.1,339,0.713680074809,0.704121016944,0.646929083077,0.702389917027,0.744240436693,0.713680074809,0.703968928571
339-9.12,5,9.12,339,0.715927825796,0.713622980769,0.656339134737,0.702768272938,0.741451843631,0.715927825796,0.705868205844
339-9.13,5,9.13,339,0.716143317062,0.708832022865,0.68325741592,0.703514398205,0.740443217955,0.716143317062,0.711783629221
339-9.15,5,9.15,339,0.717815118149,0.71112855704,0.696246154514,0.703316402637,0.747016221358,0.717815118149,0.709799291558
339-9.17,5,9.17,339,0.723345252216,0.718197865615,0.68348026821,0.711433135557,0.753112707044,0.723345252216,0.710637300649
339-9.18,5,9.18,339,0.721944382552,0.721283349111,0.689579496964,0.706807342066,0.74264429098,0.721944382552,0.717042548052
339-9.2,5,9.2,339,0.707145941796,0.697854412849,0.696992962995,0.693382967976,0.721841079217,0.707145941796,0.715505307143
339-9.22,5,9.22,339,0.691852694225,0.679428831408,0.700803172056,0.674760252158,0.709992932294,0.691852694225,0.703228761039
339-9.23,5,9.23,339,0.67578585573,0.665485980917,0.689079091101,0.668049419003,0.685517113911,0.67578585573,0.684090909091
339-9.25,5,9.25,339,0.692814028581,0.674713406911,0.658040556516,0.685675573472,0.732545455369,0.692814028581,0.678321678571
339-9.27,5,9.27,339,0.709659493448,0.706613483238,0.634971130375,0.705701553129,0.748087379634,0.709659493448,0.678235557792
339-9.28,5,9.28,339,0.718966781086,0.712060756869,0.672348018447,0.709769144692,0.745674889665,0.718966781086,0.708362333117
339-9.3,5,9.3,339,0.719638543684,0.712118855311,0.688750431956,0.708343447766,0.744099981401,0.719638543684,0.71399189026
339-9.32,5,9.32,339,0.72297011023,0.708951722493,0.690672771548,0.712122636996,0.758488096367,0.72297011023,0.712317985065
339-9.33,5,9.33,339,0.728837018927,0.724290800814,0.691462682371,0.715830273689,0.76065204406,0.728837018927,0.714574957143
339-9.35,5,9.35,339,0.726567517263,0.725846903915,0.687864644066,0.709938266747,0.751320085403,0.726567517263,0.719164812987
339-9.37,5,9.37,339,0.719520883712,0.707614356906,0.689749517767,0.707723624975,0.746323816604,0.719520883712,0.716421736364
339-9.38,5,9.38,339,0.692959084227,0.689670924084,0.696561107978,0.662634161296,0.706446730098,0.692959084227,0.713084521429
339-9.4,5,9.4,339,0.702293888344,0.684446154472,0.70690473657,0.697573002043,0.744286351407,0.702293888344,0.682870045455
339-9.42,5,9.42,339,0.712718550903,0.712532840514,0.661915819052,0.701874936181,0.744312921072,0.712718550903,0.692153505844
339-9.43,5,9.43,339,0.72237133418,0.713363294652,0.676786833564,0.717076033835,0.751737359533,0.72237133418,0.707308648701
339-9.45,5,9.45,339,0.726726263004,0.717979508476,0.695828748344,0.718197072303,0.753837125784,0.726726263004,0.716891345455
339-9.47,5,9.47,339,0.727882594606,0.720640158453,0.701930733283,0.715139285998,0.754114080079,0.727882594606,0.721636853896
339-9.48,5,9.48,339,0.728179339616,0.719660823282,0.702002462057,0.715461802807,0.755328851204,0.728179339616,0.722265881169
339-9.5,5,9.5,339,0.72729850789,0.720192175188,0.703910925027,0.714254080139,0.752264813897,0.72729850789,0.722482962338
339-9.52,5,9.52,339,0.71523313819,0.71628206773,0.707409567773,0.691983979475,0.732760260749,0.71523313819,0.719906244805
339-9.53,5,9.53,339,0.694639736857,0.69121277015,0.706029383373,0.669486878628,0.715714305795,0.694639736857,0.702144992857
339-9.55,5,9.55,339,0.680156920302,0.683967876152,0.702676906178,0.655139149638,0.704312667107,0.680156920302,0.677207988312
339-9.57,5,9.57,339,0.676562756108,0.681298704068,0.678438429523,0.659074639945,0.705022019382,0.676562756108,0.660855661039
339-9.58,5,9.58,339,0.67928864085,0.679738345409,0.674782084323,0.668959476416,0.714841700016,0.67928864085,0.653615041558
339-9.6,5,9.6,339,0.69373619805,0.691747082019,0.676261170597,0.685233874081,0.726839708178,0.69373619805,0.671124127922
339-9.62,5,9.62,339,0.70166748004,0.699364021689,0.678501572941,0.68809663102,0.734038980437,0.70166748004,0.685170287013
339-9.63,5,9.63,339,0.685477899439,0.692792392383,0.684199596029,0.66779870748,0.68779115309,0.685477899439,0.693529344805
339-9.65,5,9.65,339,0.680217473213,0.677187781894,0.692717493382,0.668429047494,0.695233374502,0.680217473213,0.680019688961
339-9.67,5,9.67,339,0.639254699805,0.590715130933,0.666701545775,0.601534838415,0.69207920065,0.639254699805,0.672689629221
339-9.68,5,9.68,339,0.678587050477,0.6887731668,0.662098071743,0.681182296606,0.711696904085,0.678587050477,0.632695834416
339-9.7,5,9.7,339,0.682391880928,0.667608083615,0.582658445578,0.667302199531,0.705117554203,0.682391880928,0.689539686364
339-9.72,5,9.72,339,0.68984078285,0.678864890597,0.671664057041,0.684576422878,0.719561141303,0.68984078285,0.676360676623
339-9.73,5,9.73,339,0.690706268396,0.678423202139,0.663371302857,0.692241439644,0.699029200631,0.690706268396,0.693131231169
339-9.75,5,9.75,339,0.644250507197,0.593701382386,0.665211513964,0.626866605524,0.662086135034,0.644250507197,0.694347905844
339-9.77,5,9.77,339,0.671884007885,0.66274045301,0.65390494016,0.668213902033,0.716871246627,0.671884007885,0.63971042987
339-9.78,5,9.78,339,0.687620769596,0.686511051969,0.583439031838,0.676774333033,0.713198838188,0.687620769596,0.673998855195
339-9.8,5,9.8,339,0.672299713678,0.660112216098,0.658301021879,0.665745646827,0.676311232046,0.672299713678,0.68702975974
339-9.82,5,9.82,339,0.647366303597,0.61981386072,0.662547809618,0.631729262798,0.66249023243,0.647366303597,0.675431858442
