accelerometer_mean,accelerometer_min,accelerometer_max,accelerometer_std,gyroscope_mean,gyroscope_min,gyroscope_max,gyroscope_std,sound_mean,sound_min,sound_max,sound_std,label,target
9.616100573,8.445526915,10.50135213,0.622264932,0.181175856,0.019868643,0.652683434,0.128370539,89.75661993,89.75661993,89.75661993,0,3,Bus
10.00683583,3.243357849,16.71770593,3.321049891,0,0,0,0,72.26203034,72.26203034,72.26203034,0.231515408,4,Walking
12.17258018,7.824068892,23.92981121,4.449388123,1.357572796,0.439360458,3.647843167,0.72307376,89.72974306,89.72974306,89.72974306,0.021366456,4,Walking
10.00740503,5.356286589,16.35574466,3.028559463,0,0,0,0,66.80491523,66.80491523,66.80491523,4.912855387,4,Walking
9.932541873,9.906774952,9.94621314,0.009958484,0.007984592,0.001911068,0.027110639,0.004991434,88.53380295,88.53380295,88.53380295,0.025040607,0,Still
10.09984812,8.999925936,13.71828416,1.100576757,0,0,0,0,43.22736004,43.22736004,43.22736004,1.400113889,4,Walking
9.772546745,8.517162336,11.00953878,0.52088508,0.135667103,0.135667103,0.135667103,0.41326526,81.47639663,79.49023385,83.4625594,2.808858329,3,Bus
10.06359005,9.153869374,11.92417819,0.491204982,0,0,0,0,64.56800717,64.56800717,64.56800717,0.435901313,4,Walking
11.32601045,4.34926228,24.75792711,4.514968057,1.125999173,0.862968181,1.389030164,0.371981996,71.53603792,71.53603792,71.53603792,6.930865959,4,Walking
9.91825398,9.14952514,11.41694981,0.594811278,0.10950925,0.01790397,0.412533073,0.092598891,89.79860738,89.79860738,89.79860738,0.149453718,1,Car
9.977455002,9.591951942,10.69201733,0.333462889,0.020045894,0.013219584,0.037587385,0.007315094,86.26299663,86.26299663,86.26299663,0,1,Car
9.855453685,8.7560618,10.52974455,0.520425383,0.443406587,0.067440708,1.555609999,0.381371019,89.73739021,89.73739021,89.73739021,26.50721357,2,Train
10.0817193,9.782347542,10.77016951,0.291746697,0.032623582,0.00351287,0.157411833,0.036751349,87.33294103,87.33294103,87.33294103,1.023190914,3,Bus
9.768465512,9.236899395,10.13111655,0.123690338,0.027150526,0.026174704,0.028126348,0.001380021,74.02298995,70.39131002,76.92426728,3.327160743,3,Bus
9.66550559,9.03630955,10.49910713,0.212357097,0.020023878,0.017191271,0.022856484,0.00400591,85.31185664,85.15165175,85.47206153,0.226563928,0,Still
10.47336334,9.758421929,10.95313078,0.348425795,0.065551934,0.005250509,0.190119572,0.04007732,89.76762622,89.76000899,89.77524344,0.010772381,2,Train
9.798052812,9.135092312,10.48536081,0.294143399,0.014384471,0.003195794,0.029922367,0.00850603,76.29959368,76.29959368,76.29959368,8.759830273,1,Car
10.72230274,6.146944545,16.23102087,3.312764389,0,0,0,0,0,0,0,0,4,Walking
9.857670691,9.545333713,10.12946481,0.237155866,0.014269194,0.006093169,0.027895308,0.006387914,89.76142071,89.76142071,89.76142071,0,1,Car
10.10692274,9.376895248,11.26395979,0.573744281,0.02350281,0.005403012,0.056060746,0.014063514,0,0,0,0,1,Car
9.822958581,9.0221113,10.47299961,0.344452065,0.013930289,0.001845092,0.020518442,0.007418361,0,0,0,0,2,Train
12.75570034,7.061209768,29.10821989,7.073836177,1.336584291,0.165861174,2.691638677,0.6753289,89.72974306,89.72974306,89.72974306,0.021366456,4,Walking
9.759702383,9.479824681,10.04661909,0.155954594,0.013033564,0.004519535,0.022872199,0.006767932,68.22251202,65.97269566,70.47232838,3.181720808,1,Car
9.996286679,7.917797884,13.15937949,1.14440779,0.054108391,0.014331668,0.074902561,0.021176018,82.18414393,82.18414393,82.18414393,0.335840988,1,Car
9.830105048,8.536480807,10.60345046,0.407796392,0.002731872,0.002731872,0.002731872,0.044734416,66.02059991,66.02059991,66.02059991,9.768253198,0,Still
9.943628037,9.911257381,9.989762313,0.023039369,0.020277429,0.002214891,0.077932559,0.020774116,88.89485692,88.01869952,89.77101433,1.239073688,0,Still
9.640106937,9.280944526,9.991658339,0.191534937,0.268716802,0.072273604,0.784486987,0.193585221,89.76311448,89.76311448,89.76311448,0.005790903,3,Bus
9.359705823,6.766191136,11.28202388,1.091400028,0.198715329,0.052770925,0.670914516,0.154882164,84.24801406,84.24801406,84.24801406,2.612219734,1,Car
9.850700143,7.384784997,11.01411296,0.663120308,0.205984918,0.056499201,0.391649522,0.112664178,0,0,0,0,1,Car
9.609873,9.38045395,9.743353118,0.118594477,0.047082252,0.006439227,0.12183875,0.03063215,85.12135965,85.12135965,85.12135965,2.050007902,3,Bus
10.04351226,3.325579669,19.15716314,1.514776003,0,0,0,0,81.26141051,81.26141051,81.26141051,1.959786267,1,Car
9.683717376,8.530105789,10.70803719,0.65719126,0.152016754,0.021502433,0.462379903,0.111850588,89.7670653,89.7670653,89.7670653,0.00339147,1,Car
10.1363424,10.10911008,10.18190548,0.028530361,0.024947585,0.001556546,0.044895285,0.013257113,89.74503064,89.74503064,89.74503064,0.029555071,4,Walking
10.05075532,8.385313134,11.58907991,0.649599268,0,0,0,0,67.4766229,67.4766229,67.4766229,0.754192197,4,Walking
10.18015752,5.712190478,16.88869236,3.976311658,1.678221925,0.346771446,3.221905093,0.852442647,89.68314849,89.68314849,89.68314849,0.244118162,4,Walking
10.80202937,9.111800718,12.97698869,1.186565978,0.272536799,0.151378195,0.515470685,0.133962641,80.66525752,80.66525752,80.66525752,0,3,Bus
9.811052271,9.763304258,9.859101149,0.017338103,0.001640345,0,0.003368662,0.000711431,0,0,0,0,0,Still
10.19527433,10.1707529,10.22301876,0.012487104,0.006202498,0.001194774,0.019132708,0.004130361,56.69527002,54.21926238,59.17127766,3.501603588,0,Still
9.726221573,9.451473082,9.987811048,0.149628982,0.034285224,0.023596123,0.047066392,0.005627478,89.69311345,89.69311345,89.69311345,0,2,Train
10.1428231,9.462595955,10.4758958,0.297876813,0.023019309,0.00738787,0.091369892,0.018456498,89.75351213,89.75351213,89.75351213,0.122969183,2,Train
9.852051195,8.383782229,10.69594263,0.273228438,0.007431497,0.007431497,0.007431497,0.020814633,68.05210484,68.05210484,68.05210484,3.532563747,0,Still
9.976625032,9.788117489,10.10765989,0.080565548,0.06395868,0.010679528,0.180435903,0.049577255,89.63859365,89.63859365,89.63859365,0.299859059,0,Still
9.765431942,9.724238816,9.806640585,0.020965274,0.001636849,0.001065265,0.002130529,0.000458542,0,0,0,0,2,Train
9.756184334,9.732360299,9.767640801,0.009078363,0.006304542,0.001439026,0.014273445,0.003270804,79.79789127,79.79789127,79.79789127,0,0,Still
10.03862097,9.462121864,10.52184141,0.312598916,0.022693318,0.008584083,0.043601732,0.013070002,77.51973543,77.51973543,77.51973543,1.275010752,2,Train
11.04769766,9.477937964,14.572901,1.233296051,0.82990546,0.467241771,1.373530362,0.371490282,75.69662356,75.69662356,75.69662356,4.549349099,4,Walking
9.778022958,8.062106453,11.66530067,0.737862592,0.072618495,0.072618495,0.072618495,0.41326526,79.23601278,79.23601278,79.23601278,4.490561734,3,Bus
9.805562362,9.488379913,10.11578885,0.134879528,0.018479413,0.005736625,0.049382793,0.00817441,0,0,0,0,3,Bus
9.815041098,9.775041689,9.855586788,0.015047646,0.001669778,0,0.003985855,0.000811498,0,0,0,0,0,Still
9.814932987,9.656294018,9.85209341,0.039323571,0.001885812,0.001065265,0.003368662,0.000745925,52.48564192,52.48564192,52.48564192,0.488057137,0,Still
10.11253337,10.06819164,10.1318164,0.018294633,0.011735797,0.001427084,0.027427175,0.007848901,82.51417852,82.51417852,82.51417852,0.139440186,0,Still
9.841581152,9.414283526,10.15264365,0.107250984,0,0,0,0,41.31843131,27.23455672,55.4023059,19.91760645,0,Still
9.796369543,7.869712963,11.20375434,0.931666235,0.023695131,0.004312491,0.042254672,0.011100822,89.82303001,89.82303001,89.82303001,0.012924567,1,Car
9.817548387,8.634959689,10.57898226,0.576625172,0.217251755,0.112810121,0.288879205,0.076352311,79.38925016,79.38925016,79.38925016,2.330225151,2,Train
10.40692322,6.916490814,16.60602504,3.434247738,1.663371601,0.332194988,4.306434728,1.168344285,89.74418203,89.74418203,89.74418203,0.052428386,4,Walking
9.987676228,9.949514728,10.00538261,0.015209419,0.006778896,0.00215176,0.012415451,0.002895935,89.76452569,89.76452569,89.76452569,5.799806985,0,Still
9.919301683,4.119021919,14.00612778,3.939399625,0.808228352,0.182203875,1.501735221,0.33934707,80.88216775,80.88216775,80.88216775,0,4,Walking
10.00052891,8.623847781,11.83765943,0.876220017,0.275759413,0.038508613,1.052916562,0.239817007,86.04445333,86.04445333,86.04445333,0.186592981,3,Bus
9.92858019,9.526584128,11.18858897,0.35490171,0.058553912,0.058553912,0.058553912,0.025461683,69.11212225,69.11212225,69.11212225,6.953451009,2,Train
10.20497975,4.610996489,15.98300939,3.108144156,1.124828018,0.21177751,2.889100641,0.714598491,89.64288771,89.64288771,89.64288771,0.006399846,4,Walking
9.849403121,8.690955299,10.92551253,0.361095098,0.349867761,0.138525057,0.589503637,0.191498068,64.62939181,64.62939181,64.62939181,19.63727139,0,Still
9.96163177,9.655042827,10.12025112,0.189254594,0.350677898,0.008882621,2.058355737,0.527091675,64.459529,64.459529,64.459529,0,1,Car
9.642096268,7.670995813,11.59332937,0.977553479,0.012278173,0.003840866,0.024524231,0.006468148,79.96257014,79.96257014,79.96257014,0.318176717,2,Train
9.774699458,8.667674585,11.29351459,0.441884501,0.069082706,0.060472572,0.077692839,0.012176568,81.47639663,79.49023385,83.4625594,2.808858329,3,Bus
9.288119953,7.644894874,12.49719992,1.307163273,0.803532946,0.264313413,1.312379802,0.368635033,0,0,0,0,4,Walking
9.530940807,8.72117578,10.43152556,0.630726374,0.222115753,0.072150314,0.537540681,0.10974452,89.73880561,89.73880561,89.73880561,0.034498713,3,Bus
9.643879109,9.449866173,9.815688692,0.107982037,0.023161067,0.01754644,0.03377132,0.004249507,88.82510242,88.82510242,88.82510242,3.564368224,2,Train
9.367959703,5.114909919,15.06865312,3.387060953,1.341133631,0.366123335,2.989149177,0.615619066,89.77975222,89.77975222,89.77975222,0.031243059,4,Walking
10.07186026,9.973341223,10.17634281,0.044529295,0,0,0,0,40.74852996,40.74852996,40.74852996,1.038441705,0,Still
9.624838597,9.533618832,9.767375629,0.073162027,0.011137187,0.003141013,0.035165405,0.007680578,89.82975522,89.82975522,89.82975522,0.007604274,2,Train
9.389675153,8.650148481,9.888550879,0.355855351,0.032782857,0.004254822,0.096011826,0.020605884,89.71244133,89.71244133,89.71244133,0.037445572,2,Train
14.00790074,2.736533334,63.31888376,8.569762904,2.574257045,0.269250736,6.26423818,1.161666078,0,0,0,0,4,Walking
9.69756791,8.286467414,10.55635673,0.320384487,0.366797999,0.366797999,0.366797999,0.049260251,0,0,0,0,0,Still
9.573888272,6.311040497,12.45990486,1.395163142,0.113342234,0.017186362,0.41634557,0.09061729,89.77496156,89.77496156,89.77496156,0.014161619,3,Bus
9.492938094,5.682469301,17.61000564,2.565496411,0,0,0,0,62.27218302,62.27218302,62.27218302,2.411988517,4,Walking
9.482295925,8.919023466,10.41794753,0.551159993,0.022148275,0.002853761,0.11040267,0.02341937,89.75533242,89.73852255,89.77214229,0.023772748,2,Train
9.832110223,9.789223022,9.865867895,0.019728489,0.001503691,0.001065265,0.002130529,0.000414506,0,0,0,0,0,Still
9.769045651,8.884711916,10.62568802,0.419922474,0.073286531,0.034452702,0.144011773,0.048451509,89.22726891,89.22726891,89.22726891,0,2,Train
9.766520362,9.157438108,10.33642524,0.174915936,0.046830626,0.002609354,0.171086907,0.028374713,0,0,0,0,2,Train
9.795937689,9.750665664,9.828851564,0.019838945,0.00467454,0.001727788,0.007018307,0.001533293,63.62543543,63.62543543,63.62543543,3.605398291,2,Train
9.838936953,9.618309063,10.00135529,0.063040114,0.034750373,0.016436703,0.103710452,0.038556279,75.698049,75.698049,75.698049,0.226563928,0,Still
9.649623089,9.613102129,9.705623966,0.022392157,0.006433985,0.002770426,0.01085062,0.002357274,82.72554008,81.67363495,83.77744522,1.487618508,2,Train
10.21638207,6.841750222,13.56467606,2.533268245,0.23632084,0.024665274,0.849876948,0.175142566,89.73880561,89.73880561,89.73880561,0,1,Car
9.396437828,9.35641087,9.43786543,0.033396558,0.010654518,0.003250588,0.033519021,0.00815066,0,0,0,0,0,Still
10.08865061,10.05325699,10.12629465,0.025343252,0.028096859,0.002961031,0.097937449,0.027440707,72.12547706,72.12547706,72.12547706,4.416744605,0,Still
10.64899676,10.24527902,10.92564634,0.199105741,0.078015908,0.058953402,0.099449536,0.008788928,67.82576097,67.82576097,67.82576097,0.417732228,2,Train
10.22344652,10.17341337,10.27051618,0.025209884,0.071523646,0.006196346,0.166995186,0.04997963,89.64403244,89.64403244,89.64403244,1.135029554,0,Still
10.51522978,5.85708339,13.97073203,2.938192508,0.609146011,0.108072238,1.517649702,0.400627814,77.53589952,77.53589952,77.53589952,2.009993962,4,Walking
9.6902877,9.572861608,9.788088237,0.060078532,0.008630779,0.002049171,0.019287604,0.004109589,89.68143906,89.68143906,89.68143906,2.76369549,2,Train
9.7958554,8.834953637,11.18569209,0.373669138,0.231252638,0.231252638,0.231252638,0.287114229,81.95919762,80.20854345,85.04492101,2.680381379,2,Train
9.838924379,9.515445573,10.19384008,0.160080745,0.202714485,0.014212401,0.624062249,0.224029321,0,0,0,0,0,Still
9.934758473,9.912719677,9.958147701,0.013290044,0.006333914,0.000704553,0.012350517,0.00280645,89.67659385,89.67659385,89.67659385,1.239073688,0,Still
9.732326439,8.797664426,10.35001313,0.520876397,0.178720509,0.105151535,0.412413915,0.079064059,89.75972662,89.75972662,89.75972662,0,3,Bus
9.940633582,9.902095656,10.0895387,0.044340679,0.027585592,0.003861499,0.06971209,0.021252605,89.9050572,89.9050572,89.9050572,0.453661305,0,Still
9.974201326,5.386186703,17.01192794,1.704981634,0.325216174,0.014951699,1.795429825,0.247823097,0,0,0,0,3,Bus
9.815921859,9.768008244,9.861711015,0.017388819,0.001461841,0,0.003013023,0.000718498,0,0,0,0,0,Still
9.685746988,9.598435968,9.771581711,0.033723652,0,0,0,0,46.10702739,46.10702739,46.10702739,2.088277966,0,Still
9.638363106,9.462735149,9.879191249,0.116768804,0.008534775,0.000994751,0.026375461,0.005711906,89.67716402,89.67716402,89.67716402,0.064824917,2,Train
9.67340608,7.331213313,11.90364587,1.32554837,0.124095111,0.057346461,0.240686131,0.060900911,84.26982388,84.26982388,84.26982388,0.743831362,1,Car
9.829365529,8.473448858,11.31163875,0.645699797,0.132320883,0.057366249,0.245764618,0.056182752,80.81441967,80.81441967,80.81441967,3.940755609,1,Car
9.472895827,7.893083246,10.57626698,0.89267349,0.176751093,0.047636144,0.330148218,0.087559803,68.33946345,68.33946345,68.33946345,0,1,Car
9.4985741,6.967412594,10.76610204,1.343433905,0.239285301,0.05428483,0.648964133,0.165362367,89.76931156,89.75577246,89.78285066,0.019147179,3,Bus
9.665425174,9.249634218,10.17987427,0.263335239,0.158173407,0.063654668,0.392361833,0.085396182,89.76029136,89.76029136,89.76029136,0.014563849,3,Bus
10.13175761,10.12082086,10.14544476,0.007411957,0.012210137,0.001649361,0.05494172,0.012268645,86.91962244,86.91962244,86.91962244,1.805337429,0,Still
9.651238702,9.46061493,9.960993451,0.122672275,0.049456949,0.009367529,0.181933651,0.038127405,89.40967989,89.40967989,89.40967989,0,3,Bus
9.938541615,9.879692014,9.95585645,0.02470066,0.021829613,0.003046451,0.065853653,0.019565665,85.56455115,85.56455115,85.56455115,2.099441427,0,Still
10.00145231,6.72769,12.75012418,1.042394823,0.211004348,0.05815212,0.303443335,0.102303084,83.00164889,82.1408058,83.86249197,1.217415961,1,Car
9.830070632,7.634475277,12.55351375,0.675400317,0,0,0,0,69.07297863,65.29635646,72.29372685,3.531649043,1,Car
10.59290061,4.633171622,16.07172233,2.962478783,0.793079528,0.311955442,1.509287708,0.393066567,84.59107728,84.59107728,84.59107728,0,4,Walking
9.970202688,9.542406463,10.38222178,0.221148041,0.027506846,0.00519774,0.06934657,0.015525902,89.75887945,89.75887945,89.75887945,0.00398977,2,Train
9.986098213,9.961232762,10.01020933,0.013724471,0.006315762,0.000742681,0.010925985,0.002945925,77.40807811,77.40807811,77.40807811,5.799806985,0,Still
10.19920399,4.611921012,16.15290055,3.243384532,0.431321523,0.02701571,1.125329695,0.318528087,74.08472675,74.08472675,74.08472675,0,4,Walking
10.38234275,5.248518455,16.13099837,3.752766235,0,0,0,0,0,0,0,0,4,Walking
9.75244371,9.727312894,9.800542565,0.017543624,0.008010719,0.002162984,0.016997736,0.003288668,70.11385015,70.11385015,70.11385015,0,0,Still
9.732396525,8.95522618,10.88364831,0.325763487,0.140383532,0.062404004,0.248720452,0.085319956,84.71595139,84.53251357,84.8993892,0.259420246,0,Still
9.007077316,7.889666748,9.565722463,0.488218735,0.050754581,0.027968022,0.076763599,0.024639278,78.66150447,78.55561699,78.76739195,0.149747512,3,Bus
9.840563896,9.288556859,11.53125682,0.577741229,0.057805596,0.004035625,0.158423327,0.035050399,89.75661993,89.75661993,89.75661993,0,3,Bus
9.631742736,9.595093123,9.737632935,0.045301739,0.016790498,0.003511677,0.083849401,0.017175614,86.77948302,86.77948302,86.77948302,0,3,Bus
9.862872305,4.908776373,17.56148733,1.713445785,0.150119371,0.014951699,0.787089191,0.125865149,0,0,0,0,3,Bus
9.538130411,7.590976885,10.39347537,1.194774622,0.227247992,0.044054068,0.647976105,0.170177562,89.78594798,89.78594798,89.78594798,0.019147179,3,Bus
9.999418231,7.62247633,13.1103586,0.990745101,0.878036017,0.006691693,2.616222998,1.229383665,61.21395681,61.21395681,61.21395681,0.824273999,0,Still
10.01179828,8.802903363,11.6596002,0.389677217,0,0,0,0,75.98818959,75.98818959,75.98818959,1.999672261,1,Car
10.18703543,10.05609064,10.3334822,0.094458426,0.017124979,0.002448311,0.037286695,0.008987793,89.75351213,89.75351213,89.75351213,0.122969183,2,Train
10.05247845,9.836024442,10.19457892,0.110165413,0.022980635,0.006498883,0.08270135,0.015845122,89.75661993,89.75661993,89.75661993,0.001796126,2,Train
9.506265619,6.029189566,11.28349456,1.442337352,0.599445355,0.052910524,1.692229156,0.50193085,63.89583515,63.89583515,63.89583515,0,1,Car
9.809939363,9.651354826,10.20733938,0.100449517,0.036915672,0.036915672,0.036915672,0.052081963,52.34000682,52.34000682,52.34000682,0.824273999,0,Still
10.09589794,9.889967245,10.60613934,0.104321155,0,0,0,0,60.15495556,60.15495556,60.15495556,6.19340475,4,Walking
9.813353741,9.775534263,9.84250872,0.013047996,0.001536811,0,0.003985855,0.000789637,0,0,0,0,0,Still
9.800551187,8.601115347,10.96143211,0.707679817,0.060872441,0.005569542,0.169645519,0.044300877,89.78369549,89.78369549,89.78369549,0.54663232,1,Car
9.928902198,9.670239381,10.14879821,0.11639038,0.018373229,0.002996362,0.068591008,0.013648676,89.82639327,89.82639327,89.82639327,1.548786831,1,Car
10.02069382,8.227831774,12.66055486,0.998337015,0.064019756,0.019115487,0.110935925,0.025879925,81.42193245,78.24869267,84.59517222,4.487638731,1,Car
10.44866107,9.240114424,12.18242304,0.81737324,0.023854837,0.003906429,0.045917487,0.010418194,0,0,0,0,1,Car
9.842628413,8.692079135,11.58799182,0.37517724,0,0,0,0,68.79780916,66.78902883,70.8065895,2.840844393,3,Bus
9.831355746,9.816834291,9.865245275,0.012113318,0.003665192,0.003665192,0.003665192,0.00130067,0,0,0,0,0,Still
9.699997906,7.840792338,11.99046661,1.210620285,0.267803235,0.06925671,0.684826666,0.133779572,89.75916185,89.75916185,89.75916185,0.034126474,3,Bus
9.874005553,3.884136098,18.08182846,2.628082759,0,0,0,0,66.23083917,66.23083917,66.23083917,1.251965057,4,Walking
9.736283474,7.704113515,14.1256474,1.610414072,0.171951745,0.052409783,0.582950678,0.117359416,89.76677754,89.7569024,89.77665269,0.013965561,3,Bus
10.11105281,9.465462048,10.62986813,0.320069489,0.263549888,0.045195345,0.464955916,0.197839312,78.09744368,71.9033083,84.29157907,8.759830273,1,Car
9.839683208,8.802862299,11.97767587,0.593626942,0,0,0,0,72.00855667,71.99547878,72.02163456,0.018494924,1,Car
10.72261489,5.855330141,17.32374448,3.994453624,1.410613637,0.688873419,2.993476984,1.076695676,68.40901718,68.40901718,68.40901718,4.549349099,4,Walking
9.664900969,9.624394316,9.683371165,0.017602642,0.013959979,0.004954997,0.039019575,0.008845832,86.54922219,86.54922219,86.54922219,0,3,Bus
9.886160478,9.85364114,9.905473802,0.017479566,0,0,0,0,69.96345321,69.96345321,69.96345321,1.400113889,4,Walking
9.685623242,8.395797941,11.05173275,0.499702613,0.189708124,0.023262363,1.018122396,0.187613597,89.80085601,89.80085601,89.80085601,0.010171437,3,Bus
10.08027009,9.62568975,11.01729848,0.455995625,0.050794523,0.006891367,0.099099636,0.026173541,89.74870697,89.74870697,89.74870697,1.676496276,2,Train
9.747708759,9.377920296,9.99931885,0.170075297,0.010007601,0.004392198,0.017568791,0.003675141,77.12853545,77.12853545,77.12853545,2.281804865,2,Train
9.839534672,9.827320677,9.856250975,0.007049546,0.002992616,0.002992616,0.002992616,0.000117581,34.32006687,34.32006687,34.32006687,0.111673103,0,Still
9.576603572,8.308045889,11.88646611,1.205182156,0.288342776,0.080412635,0.517608924,0.13379078,89.76931156,89.75577246,89.78285066,0.019147179,3,Bus
10.12457592,8.487579609,12.89735269,0.739589499,0,0,0,0,67.26847866,67.26847866,67.26847866,1.999672261,1,Car
9.603315009,9.281070046,9.984694051,0.249975746,0.016900346,0.003862433,0.030099248,0.006585724,89.77355204,89.77355204,89.77355204,0.999197983,2,Train
10.01305817,6.985659084,12.80873448,0.480071253,0.118026547,0.036422077,0.288951882,0.040673603,0,0,0,0,1,Car
10.51627478,10.3040591,10.76289548,0.129571289,0.078008288,0.065874388,0.107874374,0.008438835,67.65114644,67.65114644,67.65114644,0.843263157,2,Train
9.505146617,9.410853871,9.628054366,0.035749013,0,0,0,0,54.40318607,54.40318607,54.40318607,1.543535889,0,Still
9.843056336,9.713196153,10.01924413,0.051418525,0.022609081,0.015740896,0.029926163,0.00710328,71.10672656,71.10672656,71.10672656,0.499967786,0,Still
9.934498523,8.893699631,11.13165377,0.487588084,0.030963792,0.012915645,0.084666747,0.025558438,83.85970758,83.85970758,83.85970758,2.069550669,1,Car
9.944861943,9.863571965,9.970710658,0.03541517,0.031515857,0.00358247,0.079468856,0.023179767,83.97973611,83.97973611,83.97973611,2.099441427,0,Still
10.87474064,2.695747783,21.00637621,4.677747267,0,0,0,0,70.39655988,70.39655988,70.39655988,2.028718599,4,Walking
12.93748218,9.295565705,16.22759918,2.476659509,0.659940632,0.161506603,1.698467509,0.40620571,77.36583376,77.36583376,77.36583376,2.575569037,4,Walking
10.18166193,9.923352191,10.71725284,0.221137322,0.02019795,0.005474249,0.095583063,0.019019248,89.74814148,89.74814148,89.74814148,0.003197528,2,Train
10.00040808,9.979289217,10.03296641,0.015542648,0.008610745,0.003043583,0.020050821,0.004419985,82.29888831,82.29888831,82.29888831,6.790333072,0,Still
9.687738599,9.253168124,10.1718128,0.164490173,0.034963698,0.034963698,0.034963698,0.148622844,73.63928918,73.63928918,73.63928918,3.777632635,0,Still
11.07689296,8.432041961,15.75838358,2.142932883,0.834312502,0.163830994,2.530993168,0.598594781,87.72712516,87.72712516,87.72712516,0,4,Walking
11.33015155,5.981264571,14.43122989,4.65187717,0.573878938,0.058761375,1.532641203,0.349290563,77.83520803,77.83520803,77.83520803,0,4,Walking
9.853780473,9.811807448,9.877340346,0.016802681,0.002460068,0,0.006566731,0.002460192,0,0,0,0,0,Still
9.804340043,9.779835102,9.836266037,0.015321874,0.001633595,0,0.003690184,0.000932385,0,0,0,0,0,Still
9.696915663,9.462604865,9.915564674,0.129093252,0.01034545,0.003800235,0.019024327,0.004155306,89.54155646,89.54155646,89.54155646,0,2,Train
9.810017926,7.538944029,11.93206389,0.929655439,0.098203612,0.039715937,0.194853142,0.055217826,75.2339046,74.35507386,76.11273533,1.242854339,1,Car
10.05958382,10.01622898,10.08673769,0.019299365,0.009242348,0.000930161,0.034254385,0.007315602,73.27590244,73.27590244,73.27590244,0.139440186,0,Still
9.675555397,8.817358657,10.23161048,0.35973065,0.026437131,0.01176623,0.048560169,0.011360523,83.85970758,83.85970758,83.85970758,2.069550669,1,Car
9.99336004,9.978751028,10.01631241,0.011938371,0.006163564,0.002000881,0.014579331,0.003246516,68.91208407,68.91208407,68.91208407,2.434363703,0,Still
12.94324262,12.11501286,14.17485728,0.83282085,0.638644837,0.200467004,1.434767317,0.316683256,84.48496202,84.48496202,84.48496202,0,4,Walking
11.88431021,4.005383968,27.35750973,6.262530647,1.797575055,0.271416107,4.976617864,1.02928935,89.74050379,89.74050379,89.74050379,0.03653485,4,Walking
9.896968816,7.582265532,11.5013379,0.804229854,0.05169322,0.016014436,0.114360985,0.041496268,81.91692827,80.95795247,82.87590408,1.356196587,1,Car
10.66498499,5.976201183,23.41712611,4.451117317,1.61211161,0.176901333,4.828485139,1.181723356,89.75125121,89.75125121,89.75125121,0.03653485,4,Walking
10.11226509,9.619386126,11.03526817,0.383304774,0.054143642,0.014570234,0.181773864,0.041572391,89.77016826,89.77016826,89.77016826,0.00398977,2,Train
10.03786394,7.378493552,13.17983244,1.476735699,0.35314423,0.057426068,0.655189726,0.21887976,75.34014728,75.34014728,75.34014728,0,3,Bus
10.95211973,5.229019719,20.96396417,5.665888203,2.217778541,0.619110452,4.459058166,1.522816484,75.40672882,75.40672882,75.40672882,0,4,Walking
10.0365609,8.741080662,11.2191164,0.665117712,0.105926376,0.027738993,0.324801015,0.07766005,85.99145334,85.99145334,85.99145334,1.023190914,3,Bus
9.942145291,9.916964718,9.962521385,0.013877432,0.011290641,0.003627775,0.025575319,0.005657125,88.25660005,88.25660005,88.25660005,0.03843474,0,Still
9.815960463,9.75992052,9.857021583,0.016985416,0.001548572,0,0.004881655,0.000811498,0,0,0,0,0,Still
10.26754003,5.198583328,15.56345751,2.799453204,1.823495706,1.329657627,2.533410138,0.630294986,0,0,0,0,4,Walking
10.33224207,10.02023888,10.71179424,0.28901882,0.037312174,0.005705032,0.081941822,0.021533187,89.74814148,89.74814148,89.74814148,0.003197528,2,Train
9.794805924,7.920287566,10.8711931,0.402819154,0.193930127,0.078033802,0.568569864,0.07420931,0,0,0,0,3,Bus
9.819695019,8.99172973,10.98647454,0.527971357,0.046605419,0.010705775,0.105874643,0.030617494,85.26846022,85.26846022,85.26846022,1.623389592,1,Car
10.55237292,9.904127135,12.15176079,0.57771159,0.233464524,0.052084507,0.536497498,0.190565477,59.44405677,59.44405677,59.44405677,0,3,Bus
9.650571408,9.318127852,10.55006771,0.287884073,0.023106484,0.002889718,0.076154843,0.015467971,89.75916185,89.75916185,89.75916185,0,2,Train
10.7647292,6.028096206,16.12921636,3.212571408,0,0,0,0,0,0,0,0,4,Walking
9.344641054,9.304307551,9.379670143,0.016940834,0,0,0,0,57.07396424,57.07396424,57.07396424,1.006611253,1,Car
9.789289672,8.897964323,10.5437714,0.652012449,0.023105842,0.004283699,0.065345315,0.012479973,0,0,0,0,1,Car
9.920564264,6.611587092,14.44906261,1.027349255,0.236475423,0.013516691,0.661372245,0.140833998,0,0,0,0,3,Bus
10.03204834,9.858096919,10.25332014,0.120536243,0.029971276,0.009624571,0.06460774,0.013977454,89.7447239,89.72435769,89.76509011,0.02880217,2,Train
9.598940339,7.860502825,10.29102342,0.687096604,0.163331418,0.057711153,0.438677548,0.129076254,89.75238174,89.75238174,89.75238174,0.019147179,3,Bus
9.91798185,8.115404426,13.96205035,1.017737467,0,0,0,0,79.449611,79.449611,79.449611,0.290377944,1,Car
10.17476543,7.839422502,14.6729561,2.292007232,0.230527564,0.080223823,0.756610303,0.182640543,89.75365042,89.7464448,89.76085605,0.010190299,3,Bus
