community,num_conv,altura_media_ramas,long_media_mensajes,num_conv_likes_com,num_conv_likes_otras,num_likes_com,num_likes_otra,conv_insultos,conv_mayus,conv_datos,num_debates_com,long_media_debates_com,num_debates_otra,long_media_debates_otra,cont_conv_iniciadas,cont_conv_iniciadas_debate,creador_temas,usuarios_com_interacciona,usuarios_otra_interacciona
0,0.234939759,0.181866454,0.012373096,0.240506329,0,0.161870504,0.012,0.101265823,0,0.037974684,0.012658228,0.253521127,0,0,0.5,0.013333333,0.949367089,0.001798561,0
0,0.009036145,0.154320988,0.017766497,0.75,0,0.005395683,0,0,0,0.25,0,0,0,0,0.006666667,0,0.25,0,0
1,0.144578313,0.362722605,0.016829012,0.020408163,0.06122449,0.012,0.007194245,0.06122449,0,0.224489796,0,0,0.428571429,0.33079955,0.106666667,0.5625,0.326530612,0,0.021582734
0,0.009036145,0.049382716,0.017766497,0.5,0,0.008992806,0,0,0,0,0,0,0,0,0.026666667,0,1,0,0
0,0.057228916,0.470311581,0.025562001,0.55,0.15,0.086330935,0.024,0.05,0,0.1,0.2,0.338028169,0.3,0.427083333,0.046666667,0.285714286,0.35,0.008992806,0.024
1,0.265060241,0.496082079,0.013873291,0.02247191,0.078651685,0.032,0.032374101,0.04494382,0,0.269662921,0.02247191,0.386317907,0.516853933,0.38329288,0.16,0.416666667,0.269662921,0.004,0.032374101
0,0.027108434,0.061728395,0.019843101,0.8,0,0.048561151,0,0,0,0.1,0,0,0,0,0.053333333,0,0.8,0,0
0,0.126506024,0.212620027,0.021214443,0.651162791,0,0.178057554,0,0,0,0.139534884,0.023255814,0.422535211,0.069767442,0.395833333,0.173333333,0.038461538,0.604651163,0.001798561,0.012
0,0.009036145,0.12345679,0.007614213,0.75,0,0.012589928,0,0,0,0.5,0,0,0,0,0.02,0,0.75,0,0
0,0,0,0.053299492,1,0,0.007194245,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0,0,0.07106599,1,0,0.014388489,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0,0.12345679,0.007614213,1,0,0.007194245,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0.084337349,0.156136529,0.009306261,0.586206897,0,0.10971223,0,0,0,0,0.068965517,0.190140845,0.034482759,0.260416667,0.073333333,0.090909091,0.379310345,0.003597122,0.004
0,0.072289157,0.066476733,0.009238579,0.8,0,0.095323741,0,0.04,0,0.04,0,0,0,0,0.133333333,0,0.8,0,0
0,0.38253012,0.310061019,0.007275804,0.640625,0,0.446043165,0,0.015625,0.03125,0.1328125,0.0625,0.401408451,0.046875,0.550986842,0.306666667,0.065217391,0.359375,0.017985612,0.016
1,0.057228916,0.208333333,0.010971017,0.1,0.1,0.016,0.005395683,0.05,0.05,0.2,0.05,0.253521127,0.15,0.234375,0.08,0.166666667,0.6,0.004,0.005395683
0,0.009036145,0.061728395,0.049492386,0.75,0,0.01618705,0,0,0,0,0,0,0,0,0.026666667,0,1,0,0
0,0.048192771,0.097465887,0.015228426,0.529411765,0,0.043165468,0,0.176470588,0,0,0.058823529,0.169014085,0.058823529,0.208333333,0.093333333,0.071428571,0.823529412,0.001798561,0.004
0,0.003012048,0.061728395,0.012690355,0.5,0,0.003597122,0,0,0,0,0,0,0,0,0.013333333,0,1,0,0
1,0.078313253,0.183813443,0.013660794,0.222222222,0,0.06,0,0.037037037,0,0.037037037,0,0,0.185185185,0.25,0.106666667,0.25,0.592592593,0,0.008992806
0,0.343373494,0.155431211,0.014071837,0.652173913,0,0.388489209,0,0.043478261,0.034782609,0.130434783,0.043478261,0.211267606,0.052173913,0.291666667,0.493333333,0.027027027,0.643478261,0.007194245,0.012
0,0.060240964,0.202020202,0.009746193,0.285714286,0,0.028776978,0,0,0,0.095238095,0.047619048,0.169014085,0,0,0.013333333,0,0.095238095,0.001798561,0
0,0.027108434,0.12345679,0.023096447,0.6,0,0.017985612,0,0.2,0,0.1,0,0,0,0,0.013333333,0,0.2,0,0
0,0.481927711,0.184315771,0.020255993,0.683229814,0,0.65647482,0,0.043478261,0.01863354,0.118012422,0.037267081,0.204225352,0.055900621,0.344328704,0.786666667,0.093220339,0.732919255,0.008992806,0.028
0,0.40060241,0.217823187,0.006526468,0.559701493,0,0.411870504,0,0.029850746,0.044776119,0.014925373,0.089552239,0.223695112,0.044776119,0.275297619,0.306666667,0.130434783,0.343283582,0.021582734,0.016
0,0.13253012,0.12345679,0.020354335,0.555555556,0.022222222,0.125899281,0.004,0.088888889,0,0.066666667,0.022222222,0.169014085,0,0,0.22,0.03030303,0.733333333,0.001798561,0
0,0.198795181,0.382593815,0.008374346,0.388059701,0,0.244604317,0.012,0,0.014925373,0.134328358,0.298507463,0.293336945,0.164179104,0.324074074,0.286666667,0.534883721,0.641791045,0.037769784,0.02
0,0.28313253,0.139701105,0.007989406,0.410526316,0,0.145683453,0,0,0.915789474,0.052631579,0.031578947,0.179577465,0.021052632,0.3125,0.3,0,0.473684211,0.005395683,0.008
1,0.018072289,0.198902606,0.024599766,0.142857143,0,0.044,0,0.142857143,0,0.142857143,0.142857143,0.295774648,0.142857143,0.364583333,0.033333333,0.2,0.714285714,0.004,0.001798561
0,0.057228916,0.111111111,0.013832487,0.75,0,0.084532374,0,0,0,0,0,0,0,0,0.106666667,0,0.8,0,0
0,0.039156627,0.141093474,0.019558077,0.428571429,0,0.025179856,0,0.071428571,0,0.142857143,0.071428571,0.211267606,0,0,0.053333333,0,0.571428571,0.001798561,0
0,0.015060241,0.061728395,0.01607445,0.5,0,0.008992806,0,0,0,0,0,0,0,0,0.02,0,0.5,0,0
0,0.009036145,0,0.018401015,1,0,0.021582734,0,0,0,0,0,0,0,0,0.026666667,0,1,0,0
0,0.102409639,0.150891632,0.016257374,0.571428571,0,0.095323741,0,0,0,0.114285714,0.028571429,0.295774648,0.028571429,0.208333333,0.086666667,0,0.371428571,0.001798561,0.004
0,0.039156627,0.192043896,0.027785199,0.571428571,0,0.050359712,0,0.071428571,0,0.285714286,0.071428571,0.338028169,0.142857143,0.338541667,0.073333333,0.090909091,0.785714286,0.001798561,0.008
0,0.15060241,0.160934744,0.017041334,0.470588235,0,0.120503597,0,0.019607843,0,0.235294118,0.137254902,0.237676056,0.019607843,0.494791667,0.26,0.153846154,0.764705882,0.010791367,0.004
0,0.039156627,0.266406758,0.009083623,0.571428571,0,0.021582734,0,0,0,0.214285714,0,0,0.071428571,0.260416667,0.046666667,0,0.5,0,0.004
0,0.003012048,0.061728395,0.015228426,1,0,0.019784173,0,0,0,0,0,0,0,0,0.013333333,0,1,0,0
0,0.006024096,0.12345679,0.058375635,0.666666667,0,0.010791367,0,0.333333333,0,0,0,0,0,0,0.02,0,1,0,0
0,0.006024096,0.12345679,0.043147208,1,0,0.03057554,0,0,0,0,0,0,0,0,0.02,0,1,0,0
0,0.15060241,0.121399177,0.010857304,0.549019608,0,0.138489209,0,0.019607843,0,0,0,0,0.019607843,0.208333333,0.166666667,0,0.490196078,0,0.004
0,0.012048193,0.024691358,0.021827411,0.6,0,0.008992806,0,0.2,0,0,0,0,0,0,0.033333333,0,1,0,0
0,0.021084337,0.12345679,0.08037225,0.5,0,0.041366906,0,0,0,0.25,0,0,0,0,0.04,0,0.75,0,0
0,0.048192771,0.188434048,0.011145443,0.647058824,0,0.073741007,0,0,0.117647059,0.176470588,0.117647059,0.211267606,0,0,0.073333333,0.090909091,0.647058824,0.001798561,0
0,0.027108434,0.111111111,0.016151361,0.5,0,0.026978417,0,0,0,0,0,0,0,0,0.033333333,0,0.5,0,0
0,0.03313253,0.144032922,0.010152284,0.416666667,0,0.021582734,0,0.166666667,0,0.083333333,0,0,0.083333333,0.208333333,0.02,0,0.25,0,0.004
0,0.045180723,0.207927225,0.02106599,0.9375,0,0.080935252,0,0.0625,0,0.1875,0.0625,0.169014085,0.0625,0.260416667,0.066666667,0.2,0.625,0.001798561,0.004
0,0.015060241,0.197530864,0.010575296,0.166666667,0,0.001798561,0,0,0,0.333333333,0.166666667,0.253521127,0,0,0.04,0.166666667,1,0.001798561,0
0,0.018072289,0.150891632,0.032994924,0.714285714,0.142857143,0.035971223,0.004,0,0,0,0,0,0,0,0.026666667,0,0.571428571,0,0
0,0.28313253,0.312882857,0.012282782,0.431578947,0.010526316,0.190647482,0.008,0.010526316,0,0.084210526,0.168421053,0.228666114,0.042105263,0.334821429,0.126666667,0.368421053,0.2,0.023381295,0.016
0,0.003012048,0.12345679,0.035532995,1,0,0.003597122,0,0,0,0.5,0,0,0,0,0.006666667,0,0.5,0,0
1,0.006024096,0.141093474,0.042301184,0.666666667,0,0.008,0,0,0,0.333333333,0,0,0,0,0.013333333,0,0.666666667,0,0
1,0.039156627,0.200617284,0.013324873,0.071428571,0,0.004,0,0,0,0,0,0,0,0,0.006666667,0,0.071428571,0,0
0,0.015060241,0.070546737,0.015228426,0.5,0,0.008992806,0,0.166666667,0,0,0,0,0,0,0.04,0,1,0,0
0,0.156626506,0.189167662,0.022342175,0.566037736,0,0.169064748,0,0,0.018867925,0.075471698,0.075471698,0.253521127,0.075471698,0.295138889,0.213333333,0.1875,0.603773585,0.007194245,0.016
0,0.006024096,0,0.010152284,0.666666667,0,0.003597122,0,0,1,0,0,0,0,0,0.02,0,1,0,0
1,0.024096386,0.133744856,0.014467005,0,0.111111111,0,0.001798561,0,0,0.333333333,0,0,0,0,0.046666667,0,0.777777778,0,0
0,0.114457831,0.206790123,0.008676662,0.512820513,0,0.118705036,0,0,0,0.025641026,0.025641026,0.295774648,0,0,0.053333333,0,0.205128205,0.001798561,0
0,0.012048193,0.148148148,0.027411168,0.6,0,0.026978417,0,0.2,0,0,0,0,0,0,0.02,0,0.6,0,0
0,0.195783133,0.344567504,0.020231635,0.196969697,0.015151515,0.080935252,0.016,0.03030303,0.03030303,0.166666667,0.363636364,0.394878361,0.045454545,0.355902778,0.266666667,0.375,0.606060606,0.041366906,0.008
0,0.015060241,0.052910053,0.010998308,1,0,0.041366906,0,0.166666667,0,0.166666667,0,0,0,0,0.04,0,1,0,0
1,0.030120482,0.381105743,0.01427665,0.090909091,0,0.024,0,0,0,0,0,0,0.363636364,0.416666667,0.02,0.333333333,0.272727273,0,0.005395683
0,0.289156627,0.060493827,0.013167814,0.721649485,0.010309278,0.489208633,0.004,0.020618557,0,0.072164948,0.010309278,0.169014085,0,0,0.54,0.012345679,0.835051546,0.001798561,0
1,0.024096386,0.391656024,0.011209814,0.111111111,0,0.012,0.003597122,0,0,0.111111111,0,0,0.444444444,0.390625,0.046666667,0.571428571,0.777777778,0,0.003597122
0,0.045180723,0.115740741,0.044042998,0.1875,0,0.01618705,0,0.0625,0,0.5,0,0,0,0,0.046666667,0,0.4375,0,0
0,0.015060241,0.12345679,0.026649746,0.5,0,0.014388489,0,0,0,0,0,0,0,0,0.02,0,0.5,0,0
0,0,0.12345679,0.024111675,0,0,0.012589928,0,0,0,1,0,0,0,0,0.006666667,0,1,0,0
0,0.009036145,0.074074074,0.018401015,1,0,0.028776978,0,0,0.25,0,0,0,0,0,0.026666667,0,1,0,0
0,0.144578313,0.268817204,0.00453993,0.469387755,0,0.107913669,0,0,0.020408163,0,0.102040816,0.245070423,0.040816327,0.286458333,0.08,0.083333333,0.244897959,0.008992806,0.008
0,0.135542169,0.423715897,0.018612521,0.434782609,0,0.138489209,0,0.02173913,0.086956522,0.173913043,0.065217391,0.464788732,0.152173913,0.471354167,0.173333333,0.076923077,0.565217391,0.007194245,0.028
0,0.521084337,0.327799063,0.014205172,0.67816092,0.005747126,0.845323741,0.004,0.011494253,0,0.086206897,0.057471264,0.285211268,0.057471264,0.700757576,0.5,0.04,0.431034483,0.014388489,0.028
0,0,0.12345679,0.030456853,1,0,0.001798561,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0.153614458,0.208459826,0.016088096,0.423076923,0,0.100719424,0,0.038461538,0.057692308,0.019230769,0,0,0.057692308,0.329861111,0.12,0.055555556,0.346153846,0,0.012
0,0,0,0.015228426,1,0,0.001798561,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0,0,0.02284264,1,0,0.005395683,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0.11746988,0.114638448,0.008347434,0.625,0,0.120503597,0,0.025,0,0.075,0.025,0.253521127,0.05,0.286458333,0.153333333,0,0.575,0.001798561,0.008
0,0.231927711,0.182665659,0.010054666,0.756410256,0,0.444244604,0,0.038461538,0.012820513,0.038461538,0.064102564,0.28809219,0.012820513,0.364583333,0.32,0.041666667,0.615384615,0.007194245,0.004
0,0.003012048,0,0.098984772,1,0,0.019784173,0,0,0,0,0,0,0,0,0.013333333,0,1,0,0
0,0,0.12345679,0.015228426,1,0,0.005395683,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0.003012048,0.061728395,0.021573604,0.5,0,0.001798561,0,0,0,0,0,0,0,0,0.006666667,0,0.5,0,0
0,0.153614458,0.32668566,0.008141605,0.5,0,0.14028777,0,0,0.019230769,0,0.134615385,0.329577465,0.096153846,0.464409722,0.06,0,0.173076923,0.012589928,0.004
0,0.171686747,0.25462963,0.010759214,0.465517241,0.034482759,0.165467626,0.016,0.017241379,0,0.034482759,0.068965517,0.179577465,0.103448276,0.260416667,0.106666667,0.125,0.275862069,0.007194245,0.008
0,0.003012048,0.185185185,0.016920474,0,0.5,0,0.004,0,0,0.5,0,0,0,0,0.013333333,0,1,0,0
0,0.030120482,0.205761317,0.020093063,0.545454545,0,0.044964029,0,0,0,0.090909091,0,0,0.090909091,0.260416667,0.026666667,0,0.363636364,0,0.004
0,0.027108434,0.061728395,0.020558376,0.8,0,0.032374101,0,0.1,0,0,0,0,0,0,0.053333333,0,0.8,0,0
0,0.030120482,0.044893378,0.054683895,1,0,0.048561151,0,0.636363636,0.090909091,0.363636364,0,0,0,0,0.066666667,0,0.909090909,0,0
0,0.024096386,0.137174211,0.02679075,0.555555556,0,0.023381295,0,0,0,0,0,0,0,0,0.013333333,0,0.222222222,0,0
0,0.030120482,0.082304527,0.028380249,0.909090909,0,0.044964029,0,0.090909091,0,0.272727273,0,0,0,0,0.06,0,0.818181818,0,0
0,0.003012048,0,0.02284264,0.5,0,0.007194245,0,0,0,0,0,0,0,0,0.013333333,0,1,0,0
0,0.108433735,0.55667789,0.020493977,0.486486486,0,0.122302158,0.004,0.027027027,0,0.162162162,0.108108108,0.582159624,0.162162162,0.585171569,0.053333333,0.125,0.216216216,0.007194245,0.02
0,0.042168675,0.116194626,0.00840736,0.2,0,0.012589928,0,0,0,0,0,0,0,0,0.053333333,0,0.533333333,0,0
0,0,0,0.055837563,0,0,0,0,0,0,1,0,0,0,0,0.006666667,0,1,0,0
0,0.018072289,0.211640212,0.010998308,0.571428571,0,0.014388489,0,0,0,0.142857143,0.142857143,0.253521127,0,0,0.006666667,1,0.142857143,0.001798561,0
0,0,0,0.027918782,0,0,0,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
1,0.018072289,0.154320988,0.006345178,0.428571429,0,0.024,0,0,0,0,0,0,0,0,0.04,0,0.857142857,0,0
0,0.204819277,0.162443145,0.011280316,0.608695652,0.014492754,0.181654676,0.004,0.014492754,0,0.043478261,0.014492754,0.338028169,0,0,0.166666667,0,0.362318841,0.001798561,0
0,0.006024096,0,0.036379019,0.666666667,0,0.023381295,0,0.333333333,0,0,0,0,0,0,0.02,0,1,0,0
0,0.030120482,0.141093474,0.030226119,0.909090909,0,0.066546763,0,0,0,0,0,0,0,0,0.066666667,0,0.909090909,0,0
0,0.012048193,0.354938272,0.019796954,1,0,0.025179856,0,0.2,0,0,0,0,0,0,0.033333333,0,1,0,0
0,0.003012048,0,0.077411168,0.5,0,0.001798561,0,0,0,0,0,0,0,0,0.013333333,0,1,0,0
0,0.442771084,0.130493187,0.026457915,0.743243243,0,0.589928058,0,0.047297297,0,0.094594595,0.040540541,0.193158954,0.013513514,0.3125,0.96,0.048611111,0.972972973,0.010791367,0.008
0,0.039156627,0.149911817,0.018274112,0.642857143,0,0.032374101,0,0.071428571,0,0.071428571,0,0,0,0,0.026666667,0,0.285714286,0,0
1,0.006024096,0.102880658,0.011844332,0,0.333333333,0,0.001798561,0,0,0,0,0,0,0,0.02,0,1,0,0
1,0.012048193,0.356652949,0.016204608,0.2,0,0.004,0,0,0,0.2,0,0,0.2,0.399305556,0.026666667,0.25,0.8,0,0.001798561
0,0,0.524691358,0.015228426,0,0,0,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0.045180723,0.077160494,0.025063452,0.75,0,0.052158273,0,0.125,0,0.125,0,0,0,0,0.073333333,0,0.6875,0,0
0,0.439759036,0.154320988,0.010570489,0.700680272,0.006802721,0.588129496,0.004,0.040816327,0.034013605,0.027210884,0.013605442,0.274647887,0.020408163,0.475260417,0.473333333,0,0.482993197,0.003597122,0.008
0,0.075301205,0.211640212,0.017428088,0.346153846,0,0.057553957,0,0.038461538,0,0.115384615,0.038461538,0.295774648,0,0,0.033333333,0,0.192307692,0.001798561,0
0,0.201807229,0.121717962,0.014334739,0.573529412,0,0.241007194,0,0.044117647,0.014705882,0.132352941,0,0,0,0,0.16,0,0.352941176,0,0
0,0.207831325,0.142696809,0.019649582,0.728571429,0,0.410071942,0,0.014285714,0.014285714,0.157142857,0.028571429,0.274647887,0.028571429,0.277777778,0.333333333,0.04,0.714285714,0.003597122,0.008
0,0.048192771,0.145502646,0.031061155,0.588235294,0,0.107913669,0,0.058823529,0,0.058823529,0,0,0,0,0.066666667,0,0.588235294,0,0
0,0.003012048,0.185185185,0.01607445,1,0,0.007194245,0,0,0,0.5,0,0,0,0,0.006666667,0,0.5,0,0
0,0.015060241,0.169753086,0.040609137,0.5,0,0.023381295,0,0,0,0.333333333,0,0,0,0,0.02,0,0.5,0,0
0,0.003012048,0,0.105329949,1,0,0.003597122,0,0,0,1,0,0,0,0,0.013333333,0,1,0,0
0,0.003012048,0.154320988,0.052030457,1,0,0.005395683,0,0,0,0.5,0,0,0,0,0.013333333,0,1,0,0
0,0.138554217,0.211341285,0.013180159,0.468085106,0,0.106115108,0,0,0,0.085106383,0.106382979,0.190140845,0,0,0.14,0.047619048,0.446808511,0.008992806,0
0,0,0,0.02284264,1,0,0.001798561,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0.087349398,0.098765432,0.011382864,0.733333333,0.033333333,0.115107914,0.004,0.033333333,0,0.033333333,0,0,0.033333333,0.208333333,0.12,0,0.6,0,0.004
0,0.009036145,0.074074074,0.032994924,0.75,0,0.008992806,0,0.25,0,0,0,0,0,0,0.026666667,0,1,0,0
0,0,0,0.027918782,0,0,0,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0.012048193,0.049382716,0.01319797,0.8,0,0.012589928,0,0,0,0,0,0,0,0,0.02,0,0.6,0,0
1,0.087349398,0.193838699,0.009782149,0,0,0.008,0.001798561,0,0.033333333,0.1,0,0,0.2,0.271990741,0.113333333,0.176470588,0.566666667,0,0.007194245
1,0.057228916,0.163817664,0.01036379,0.1,0,0.02,0,0,0,0.1,0.05,0.169014085,0,0,0.113333333,0.058823529,0.85,0.004,0
0,0.078313253,0.187793427,0.011018943,0.185185185,0,0.025179856,0,0,0,0.037037037,0.185185185,0.169014085,0,0,0.113333333,0.176470588,0.62962963,0.010791367,0
0,0,0,0.015228426,0,0,0,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
1,0.069277108,0.173182442,0.033538796,0.041666667,0,0.008,0,0.083333333,0.041666667,0.166666667,0,0,0.041666667,0.364583333,0.12,0,0.75,0,0.001798561
0,0.213855422,0.263459336,0.014229398,0.611111111,0,0.223021583,0,0.027777778,0.013888889,0.097222222,0.041666667,0.295774648,0.069444444,0.267857143,0.073333333,0.181818182,0.152777778,0.007194245,0.016
0,0.03313253,0.167548501,0.010301583,0.25,0,0.008992806,0,0,0.083333333,0.416666667,0.166666667,0.169014085,0,0,0.02,0,0.25,0.003597122,0
1,0,0.24691358,0.024111675,0,0,0.004,0.001798561,0,0,0,0,0,0,0,0.006666667,0,1,0,0
1,0,0.308641975,0.018612521,0,0,0.004,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
1,0.009036145,0.098765432,0.04822335,0.5,0.25,0.02,0.001798561,0,0,0,0,0,0,0,0.02,0,0.75,0,0
1,0.003012048,0.061728395,0.065989848,1,0,0.032,0,0,0,0,0,0,0,0,0.013333333,0,1,0,0
0,0,0.24691358,0.050761421,1,0,0.001798561,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
1,0.11746988,0.233196159,0.028441326,0.1,0.075,0.02,0.01618705,0,0.025,0.075,0.075,0.232394366,0.075,0.243055556,0.02,0,0.075,0.012,0.001798561
0,0.015060241,0.12345679,0.045322698,0.833333333,0,0.053956835,0,0,0,0.333333333,0,0,0,0,0.026666667,0,0.666666667,0,0
0,0.28313253,0.128824477,0.015040421,0.778947368,0,0.510791367,0.004,0,0,0.147368421,0.010526316,0.169014085,0.021052632,0.329861111,0.493333333,0.027027027,0.778947368,0.001798561,0.008
0,0.006024096,0.288065844,0.020304569,0.666666667,0,0.003597122,0,0,0,0,0,0,0,0,0.013333333,0,0.666666667,0,0
0,0.012048193,0.12345679,0.017766497,0.2,0,0.003597122,0,0,0,0.2,0,0,0,0,0.013333333,0,0.4,0,0
0,0,0,0.02284264,0,0,0,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0,0,0.04822335,0,0,0,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
1,0,0,0.060913706,0,0,0,0,0,0,1,0,0,0,0,0.006666667,0,1,0,0
1,0.003012048,0.061728395,0.032994924,0,0,0,0,0,0,0,0,0,0,0,0.006666667,0,0.5,0,0
0,0.337349398,0.276234568,0.009820605,0.592920354,0,0.329136691,0,0.07079646,0,0.079646018,0.123893805,0.247183099,0.061946903,0.240885417,0.38,0.122807018,0.504424779,0.017985612,0.024
0,0.009036145,0.12345679,0.046319797,0.25,0,0.001798561,0,0,0,0.25,0,0,0,0,0.013333333,0,0.5,0,0
0,0,0,0.017766497,0,0,0,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
1,0.006024096,0.148148148,0.169416244,0,0,0.008,0,0,0,0,0,0,0,0,0.02,0,1,0,0
0,0,0.12345679,0.043147208,1,0,0.005395683,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0.114457831,0.17558299,0.013705584,0.58974359,0.025641026,0.075539568,0.008,0,0.025641026,0.076923077,0.025641026,0.211267606,0.025641026,0.260416667,0.133333333,0,0.512820513,0.001798561,0.004
1,0.018072289,0.49382716,0.02284264,0.285714286,0,0.008,0,0.142857143,0,0.428571429,0,0,0.428571429,0.377604167,0.026666667,0,0.571428571,0,0.005395683
1,0.003012048,0.061728395,0.088832487,1,0,0.012,0,0,0,0,0,0,0,0,0.006666667,0,0.5,0,0
1,0.012048193,0.070546737,0.022335025,0.4,0,0.016,0,0,0,0,0,0,0,0,0.026666667,0,0.8,0,0
1,0.015060241,0.49382716,0.052574329,0.166666667,0,0.032,0,0.166666667,0,0.166666667,0,0,0,0,0.02,0,0.5,0,0
1,0.009036145,0.12345679,0.062817259,0.5,0,0.012,0,0,0,0,0,0,0,0,0.026666667,0,1,0,0
1,0,0.24691358,0.03680203,0,0,0.008,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0.003012048,0.205761317,0.013959391,0.5,0,0.010791367,0,0,0,0,0,0,0,0,0.013333333,0,1,0,0
1,0.168674699,0.625756475,0.023159898,0.140350877,0.052631579,0.152,0.008992806,0.070175439,0,0.210526316,0.070175439,0.710627401,0.210526316,0.550213675,0.073333333,0.363636364,0.192982456,0.016,0.012589928
1,0.003012048,0.216049383,0.035532995,1,0,0.008,0,0,0,0,0,0,0,0,0.013333333,0,1,0,0
0,0.006024096,0.308641975,0.026105874,0,0,0.001798561,0,0.333333333,0,0,0,0,0.333333333,0.364583333,0.013333333,0.5,0.666666667,0,0.004
1,0,0,0.093908629,0,0,0,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
1,0.021084337,0.277777778,0.036040609,0.625,0,0.096,0,0,0,0.125,0,0,0.125,0.3125,0.046666667,0.142857143,0.875,0,0.001798561
1,0.003012048,0.12345679,0.003807107,0,0,0,0,0,0,0,0,0,0,0,0.006666667,0,0.5,0,0
1,0.039156627,0.451092118,0.019434373,0.214285714,0,0.08,0,0,0,0,0.214285714,0.309859155,0.428571429,0.306712963,0.06,0.666666667,0.642857143,0.012,0.010791367
0,0,0.24691358,0.02284264,0,0,0,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
1,0.006024096,0.285899935,0.04251269,0.666666667,0,0.012,0,0,0,0,0,0,0,0,0.02,0,1,0,0
0,0.096385542,0.303030303,0.011988336,0.727272727,0,0.15647482,0.004,0,0,0.060606061,0.03030303,0.295774648,0.151515152,0.336174242,0.066666667,0.1,0.303030303,0.001798561,0.016
1,0.018072289,0.345679012,0.041116751,0.142857143,0,0.032,0.001798561,0,0,0.142857143,0,0,0.428571429,0.270833333,0.013333333,0.5,0.285714286,0,0.005395683
1,0.045180723,0.875420875,0.02873459,0.125,0,0.052,0.001798561,0.1875,0.0625,0.4375,0.125,0.232394366,0.375,0.736607143,0.02,0.333333333,0.1875,0.008,0.005395683
0,0.111445783,0.300925926,0.014439566,0.052631579,0.236842105,0.007194245,0.096,0,0,0.052631579,0.210526316,0.270422535,0.026315789,0.416666667,0.133333333,0.25,0.526315789,0.003597122,0.004
0,0.006024096,0.24691358,0.02284264,1,0,0.019784173,0,0,0,0,0,0,0,0,0.013333333,0,0.666666667,0,0
0,0,0.12345679,0.027918782,1,0,0.008992806,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0,0,0.030456853,1,0,0.014388489,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0.030120482,0.113168724,0.043781726,0.818181818,0,0.113309353,0,0,0,0.181818182,0,0,0,0,0.053333333,0,0.727272727,0,0
1,0.018072289,0.303030303,0.016243655,0.571428571,0,0.06,0,0.142857143,0,0,0,0,0.285714286,0.2734375,0.04,0.166666667,0.857142857,0,0.003597122
1,0.003012048,0.061728395,0.02284264,0,0,0,0,0,0,0,0,0,0,0,0.013333333,0,1,0,0
0,0.027108434,0.061728395,0.034517766,0.6,0.1,0.025179856,0.004,0,0,0,0,0,0,0,0.066666667,0,1,0,0
0,0.018072289,0.262345679,0.018020305,0.714285714,0,0.021582734,0,0,0,0,0,0,0.142857143,0.260416667,0.013333333,0.5,0.285714286,0,0.004
0,0,0,0.010152284,1,0,0.001798561,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
1,0,0.24691358,0.129441624,1,0,0.016,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
1,0.018072289,0.358024691,0.026649746,0.285714286,0.142857143,0.016,0.001798561,0,0,0.285714286,0,0,0.285714286,0.277777778,0.013333333,0.5,0.285714286,0,0.003597122
1,0.421686747,0.243635966,0.020519231,0.333333333,0.014184397,0.42,0.003597122,0.425531915,0.014184397,0.078014184,0.042553191,0.333333333,0.134751773,0.316091954,0.626666667,0.095744681,0.666666667,0.02,0.021582734
0,0,0.12345679,0.017766497,1,1,0.005395683,0.004,1,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0.042168675,0.212620027,0.027213762,0.533333333,0,0.021582734,0,0,0,0.333333333,0,0,0,0,0.006666667,0,0.066666667,0,0
1,0.045180723,0.927594261,0.026226734,0.3125,0.0625,0.044,0.001798561,0.0625,0,0.1875,0.0625,1,0.25,0.690972222,0.02,0.333333333,0.1875,0.004,0.005395683
1,0.003012048,0.12345679,0.035532995,0,0,0,0,0,0,0,0,0,0,0,0.006666667,0,0.5,0,0
