_id,text,userid,screen_name,created_at,source,lang,quote_count,reply_count,retweet_count,favorite_count,coordinates,reply,quote,RT,RT_source,nRTin
1314786068978262017,,862880158780346368,peggygilmour173,2020-10-10T04:33:21.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,true,1314767405407760387,
1316925779062755331,,61243781,livelifezenful,2020-10-16T02:15:47.000Z,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,,,,,,true,1316924756768292866,
1311945333866483712,,1013575274900926464,IkeepitB,2020-10-02T08:25:17.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,true,1311873682126434307,
1316126174448295936,@BrianClowdus @realDonaldTrump just because fatty is dancing that takes away from the shitty job he's done with covid?,1250916614641418240,Danimalsdoodoo,2020-10-13T21:18:27.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,,true,false,false,,0
1322039654258864128,@realDonaldTrump Got it done today in person!,130748726,ruizr2,2020-10-30T04:56:30.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,,true,false,false,,0
1322190616856584194,👍🏻💪🏻🇺🇸,532670334,mlb380,2020-10-30T14:56:22.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",und,0,0,0,0,,false,true,false,,0
1320382763598372865,"@seanmdav @realDonaldTrump Daily New Cases • New Deaths • Total Deaths To Date thousands K • Population millions M
Europe  205809 • 1617 • 249K • 740M
S.Korea  77 • 2 • &lt;1K • 51M
China  28 • 0 • 4K • 1400M
USA  79449 • 784 • 230K • 330M
#Covid19 10/25/20
Source: https://t.co/1eFeH7cRvB",968290916581560321,milo_somers,2020-10-25T15:12:37.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,,true,false,false,,0
1312004653408632832,,759952913376477184,mirajeanea,2020-10-02T12:20:59.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,true,1311910112504827904,
1323025527272284161,@ThomasT06866415 @JoeBiden bro wtf,994955015650504704,forever_sihyeon,2020-11-01T22:14:00.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,,true,false,false,,0
1318714912185536512,,749581207,BarbaraAnnM1959,2020-10-21T00:45:10.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,true,1318668926549721089,
1315999305472380928,"LOL, So Macho Man is trending. I am sure that @realDonaldTrump know it was a gay band. That just shows his has nothing against Gays!!! C'cmon stupid liberals' now you want to bash him for playing Macho Man. IDIOTS.",1208043086447808512,realDebforTrump,2020-10-13T12:54:19.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,,false,false,false,,0
1316721847069794307,,1054449094511550465,hommer1234566,2020-10-15T12:45:26.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,true,1316382534868111360,
1317096943735037952,,1270530909674942465,3DPixie2,2020-10-16T13:35:56.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,true,1316964902788091904,
1318967046118559753,,1225838787420413953,Yehk907,2020-10-21T17:27:03.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,true,1318965788611575813,
1323002264404037646,,1295945872644214784,kouk_nigon,2020-11-01T20:41:34.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,true,1322997934267551744,
1317878546304360448,,1247283452820353025,calgary_buffalo,2020-10-18T17:21:45.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,true,1317877680071614466,
1313214614973427712,,1155526737033334785,jrw067,2020-10-05T20:28:57.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,true,1313214538494418945,
1318951465696702464,"@michaelabalk @realDonaldTrump Funny how they don’t ask Joe Biden any tough questions though? 
How come you guys can’t noticed that ?
yet everyone else seems to be able to notice it!",1285699647336407040,DanHawkeye,2020-10-21T16:25:09.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,,true,false,false,,0
1311522915121131520,,801411007461593088,c4873_m,2020-10-01T04:26:44.000Z,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,,,,,,true,1311393455474577408,
1320325466578976768,@FrankelJeremy @JasonMillerinDC @realDonaldTrump Accurate,1244788171050823680,St0neClaw,2020-10-25T11:24:56.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,,true,false,false,,0
1323406511331332104,@JoeBiden Here's the truth: You should have become a fiction writer because it's the only thing you're good at.,291874773,pink_lady56,2020-11-02T23:27:54.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,,true,false,false,,7
1317140419285692424,,1271206224462098432,CALIUND03747082,2020-10-16T16:28:41.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,true,1316924912712486914,
1318575043123707904,,876242854753976320,msescondido,2020-10-20T15:29:22.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,true,1318041740113182721,
1318653514797678592,Please let's retweet with the killing at lekki toll gate @MBuhari @jidesanwoolu @jidesanwoolu @ProfOsinbajo murderers #Lekki #EndSARS #togetherwecan @UN @realDonaldTrump help us @MBuhari is killing us,321967695,jaydeedduchess,2020-10-20T20:41:11.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,,false,false,false,,0
1319259173754933248,,897316668128591872,PenskyAmalia,2020-10-22T12:47:52.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,true,1318925215804555264,
1320418813582712832,,882491240,ElizabethPiron,2020-10-25T17:35:52.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,true,1320373872882032640,
1313807525800742915,@TelemundoNews @JoeBiden @realDonaldTrump Tiene miedo,1066509065742897152,MarLibertario,2020-10-07T11:44:58.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",es,0,0,0,0,,true,false,false,,1
1323633996727644163,"Good morning everybody!
Happy Election Day!
Let's Vote for 4 More Years of President @realDonaldTrump ! https://t.co/v2x57gt8dO",974962644,robjoz83,2020-11-03T14:31:51.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,1,2,6,,false,false,false,,1
1313997526358355969,,21584435,BoogidFfskw2002,2020-10-08T00:19:57.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,true,1313997192391258112,
1314026119708979203,,825807422715355136,Amyfreedm6,2020-10-08T02:13:35.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,true,1313851341782085634,
1320109016270262272,@CaptMarkKelly @realDonaldTrump Hey @CaptMarkKelly know where I can get a good deal on a Hitler costume?  Just asking for a friend #Trump2020,315913915,Chancock7358,2020-10-24T21:04:50.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,,true,false,false,,0
1323605275664928768,"@JoeBiden Same Kamala that a few months ago called you a racist and a rapist? 
Thats 100% integrity.",1289108024142028800,Jorgecampino1,2020-11-03T12:37:43.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,,true,false,false,,0
1313214839955677184,,579564431,CVELIUSRUFUS,2020-10-05T20:29:50.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,true,1313213934426619904,
1313103931929747456,,1274070692,JJmac55,2020-10-05T13:09:08.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,true,1313033236348510210,
1313526997230989312,,1048026963082977281,SamBardo1,2020-10-06T17:10:14.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,true,1313452723434643458,
1316502641636237315,,1277026425174921219,C92295J,2020-10-14T22:14:23.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,true,1316502343177965568,
1320755728055967745,,723927813766713344,Mcdrafter,2020-10-26T15:54:38.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,true,1320464785310281728,
1320943508874842114,@realDonaldTrump https://t.co/lJVx6hPAij,301208497,2abetter2morrow,2020-10-27T04:20:49.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",und,0,0,0,0,,true,false,false,,0
1320711376281784321,Not slips of the tongue- slips of a deteriorating mind,1296884188503736320,JasonBe93233819,2020-10-26T12:58:24.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,,false,true,false,,0
1316584869837893632,,2191529982,RieweStephanie,2020-10-15T03:41:08.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,true,1316582975518257153,
1312900333589475335,,976212214095994884,SweetCulner,2020-10-04T23:40:06.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,true,1312844197674782722,
1318220077502730240,,109572145,kimdee2,2020-10-19T15:58:52.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,true,1316421505295675398,
1316950233675403267,,1111014031123341313,Ricky_D_PDX,2020-10-16T03:52:58.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,true,1316566214471286784,
1313308314151813120,,950472888,4HeritageMoms,2020-10-06T02:41:16.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,true,1313243225126137856,
1321659245427748865,@realDonaldTrump In 6 days YOUR FIRED,53315449,luckylux99,2020-10-29T03:44:54.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,,true,false,false,,0
1323414250975617024,,1137370106407862272,EvaTeng6,2020-11-02T23:58:39.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,true,1323382030558613504,
1313804583676903425,,799762287867228160,PamelaACantrell,2020-10-07T11:33:16.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,true,1312587851347963904,
1313583034495643648,@JoeBiden Excellent speech!,1109215318793162752,BBOOP856,2020-10-06T20:52:55.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,,true,false,false,,0
1318998772165337092,,1316348790455107584,mamiomany,2020-10-21T19:33:07.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,true,1318909975578562560,
1311617442842542086,@JoeBiden Maybe Joe was listening to the ballgame while debating? 🤔🤔🤔 Are we way underestimating his talents? https://t.co/4N415RHvTA,1278415233187483650,LS9mHcS9X16i4TW,2020-10-01T10:42:21.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,,true,false,false,,0
1313947817640161285,@realDonaldTrump STFU YOU INFECTED LOSER!,1304894023946117120,EBurmon,2020-10-07T21:02:26.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,,true,false,false,,0
1317675242211467265,@DarrenTrask @Christrades007 @realDonaldTrump 🤣🤣🤣🤣,20954911,Amethyste_Lyne,2020-10-18T03:53:53.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",und,0,0,0,0,,true,false,false,,0
1313271882276368387,,302948698,gator4kb18,2020-10-06T00:16:30.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,true,1313271624129556485,
1323353871255695360,@realDonaldTrump trump = FLACID SLIMY FAT FACIST SLUG,1016513065662025730,MC1R3,2020-11-02T19:58:44.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,,false,false,false,,0
1313160461475557377,@realDonaldTrump STFU #coronavirus #COVID19 #WorstPresidentAmericaHasEverHad #BidenHarris2020,52878980,LeslieJae723,2020-10-05T16:53:46.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,,true,false,false,,0
1313366058397466624,,905002438188523520,katemakescakes,2020-10-06T06:30:44.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,true,1313251184820453376,
1313796925506891777,,259260816,zeusFanHouse,2020-10-07T11:02:50.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,true,1313648009771732993,
1318373013213966337,"@leananabanana @SpeakerPelosi @senatemajldr @stevenmnuchin1 @realDonaldTrump @SenateGOP @SenateDems @HouseDemocrats @HouseGOP When Congress delays the ability for us to feed our families &amp; have medical care through a global pandemic, it's personal! This is insane!!  We need our medical care &amp; means to feed our families NOW! We WILL be voting &amp; remembering your inaction! 🇺🇸  #EveryDayCounts #reliefnow",1304933321323888640,Audbawll,2020-10-20T02:06:35.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,,true,false,false,,0
1323407426725519363,@Maquiavelo79 @JoeBiden https://t.co/nTYgAVRimx,1286987816845615109,Big_Pokey11,2020-11-02T23:31:32.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",und,0,0,0,0,,true,false,false,,0
1311693949623586818,@grandmagrit @JoeBiden Me either!!!,24357278,giszmo888,2020-10-01T15:46:22.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,,true,false,false,,0
1321751100140085249,@yuniorMeraz @Killun0va @KEEMSTAR @nelkboys @realDonaldTrump 🇺🇸,978938585398181890,shacklesjpg,2020-10-29T09:49:53.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",und,0,0,0,0,,true,false,false,,0
1321053158043537409,,822127909133492224,tshoe12,2020-10-27T11:36:31.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,true,1320920703340843009,
1316470949261213702,"@realDonaldTrump You are out and out encouraging voter fraud.
Well, we'll just add that to the charges. Enjoy prison!!",246457424,jrwebber16,2020-10-14T20:08:27.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,,true,false,false,,0
1313904236162412544,@realDonaldTrump Oh shut up man,1269898324120948737,MusondaSakala1,2020-10-07T18:09:15.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,,true,false,false,,0
1320580948140896257,,908133502096248832,Erinmat81855855,2020-10-26T04:20:07.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,true,1320509041920086019,
1318336022023983107,,9111252,chronocross_xp,2020-10-19T23:39:35.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,true,1318204567411134464,
1322519307637694464,,1261346764575178752,sardines777,2020-10-31T12:42:28.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,true,1322273549374099461,
1322781527827226624,@Annakhait @realDonaldTrump https://t.co/wWh2CrLYlI,2438580868,Nuevoyorican,2020-11-01T06:04:26.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",und,0,0,0,0,,true,false,false,,0
1316724651960209413,,1180115552343330816,insall_c,2020-10-15T12:56:35.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,true,1316538776546611202,
1311873015886622726,,942281536849743872,MonaB3541,2020-10-02T03:37:55.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,true,1311870844780662784,
1313915482605408256,,1666147634,McarterMargaret,2020-10-07T18:53:57.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,true,1313901931903942656,
1312110486901514241,@JacobHeilbrunn @realDonaldTrump No no no,300179111,wndpenn,2020-10-02T19:21:32.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",es,0,0,0,0,,true,false,false,,0
1323406589030748162,,1192248095880470528,DocStephens_,2020-11-02T23:28:13.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,true,1323397874642755584,
1320922416453828608,,2777433894,ChefLippincott,2020-10-27T02:57:00.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,true,1320866005866975232,
1321704062497234945,,1264008340666974215,BA58BA58,2020-10-29T06:42:59.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,true,1321485183061790723,
1320704189153136640,Here is the story about Jews being attacked https://t.co/VgvUJlTDrp,2862104285,DevilDog8541,2020-10-26T12:29:50.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,1,0,4,7,,false,false,false,,0
1314081019180412929,,1873244941,roderickburrell,2020-10-08T05:51:44.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,true,1314032020465606656,
1314441302725947393,"@JoeBiden No flies on you, Joe!",307844781,nerja77,2020-10-09T05:43:22.000Z,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",en,0,0,0,0,,true,false,false,,0
1318280426826457089,"@GovRoad @9NEWSNANCY @realDonaldTrump Yes we are THE NEW.  As for THE OLD,  Scenes are from the 1946 Western Classic, ""Duel in the Sun."" Yes, Biden is older than this movie.",3949049181,MightyBusterBro,2020-10-19T19:58:40.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,,true,false,false,,0
1314979587143630848,"@SugarySunPints @realDonaldTrump Not sure what a ""wrong absentee ballot"" even is. I do know applications for ballots had to be destroyed because he slapped his fat face on them, which is illegal, so before we give credibility to these accusations find out what he did. 9/10 he's covering for a crime he committed.",49346872,lousywithhumans,2020-10-10T17:22:19.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,,true,false,false,,0
1314011204050972672,"@kayleighmcenany @realDonaldTrump Uh, she said they would contact trace, for one. They're not even doing that at the White House.",41665596,Esme_Dickenson,2020-10-08T01:14:18.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,,true,false,false,,0
1314001544451420160,,233367576,SavnRyansPrvate,2020-10-08T00:35:55.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,true,1313980452773003270,
1313291822211362816,,16654294,TucsonBlonde,2020-10-06T01:35:44.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,true,1313290557691629568,
1316881764736856064,,943992493795819520,DeniseH68701326,2020-10-15T23:20:53.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,true,1316808045628923904,
1314423905663299587,,399744312,TonyaWardell,2020-10-09T04:34:14.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,true,1314309127921901579,
1312750316216111104,"@hole_oops @kirstiealley @55true4u @realDonaldTrump @FLOTUS Trump does look a bit like Jefferson.

https://t.co/WCZzkKwZY3",1279484599056375809,Gousa881,2020-10-04T13:43:59.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,,true,true,false,,0
1316906150911201280,,870673578,PaulDaiker,2020-10-16T00:57:47.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,true,1316902931493421057,
1320069464507908096,,825882762187984896,Lovely6rl6,2020-10-24T18:27:40.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,true,1320067757937848321,
1318652828051701767,"@realDonaldTrump please call on Iran regim to #DontExecuteZam . Zam is French Iranian journalist was kidnapped by Iran regim in Iraq. Please ask @gouvernementFR to support this french journalists
Zam might be executed every moment

@hrw
@FoxNews
@cnnbrk
@VOAIran
@EmmanuelMacron",1248941825693384704,RespectToGlobe,2020-10-20T20:38:28.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,,false,false,false,,1
1314750270463590400,"@HamidMirPAK @realDonaldTrump India already banned. The Puppet is following Modi, who said it will damage China. @ImranKhanPTI @Dawn_News @pmln_org @PPP_Org",1153176257573482496,KKhudadar,2020-10-10T02:11:06.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,,true,false,false,,0
1320552322167164928,@JoeBiden You just did. Lolololol #Trump2020LandslideVictory,1151849743607373824,Eddie4Trump,2020-10-26T02:26:22.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,,true,false,false,,0
1320714678042087425,@JoeBiden @BarackObama Literally. Cuz he was tall,814748740665876480,GeekyGreekBoy,2020-10-26T13:11:31.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,,true,false,false,,0
1320096119049850881,@realDonaldTrump Obama lives in your head. #ObamaWasBetterAtEverything,26225001,bamboozler88,2020-10-24T20:13:35.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,,true,false,false,,0
1320505770232799232,@realDonaldTrump @DanScavino @bigredwavenow,155470237,justthinkit,2020-10-25T23:21:24.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",und,0,0,0,0,,true,false,false,,0
1312554714714828800,,1050158056078761988,Dragonfly112211,2020-10-04T00:46:44.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,true,1312538631559553024,
1313962302887137291,"FALSE!  Post Pandemic, tell the whole story idiot boy!",2191464468,RwThompson63,2020-10-07T21:59:59.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,,false,true,false,,0
1320940542813818882,,1133279330509905920,ez16032,2020-10-27T04:09:01.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,true,1320091833666433025,
1311521336628396033,,1217502783261118464,JulieWi46927003,2020-10-01T04:20:28.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,true,1311481205582331904,
1322542653335097345,,1344877374,Vinolola,2020-10-31T14:15:14.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,true,1322503111383003142,
1320835317134512129,"#maga #trump2020 #votered @realDonaldTrump @DonaldJTrumpJr

Everything is at stake Nov 3rd. Retweeting this from 2018, more relevant not than ever. Retweet everywhere, make it your own if you want. Not about the follows, it's about our nation. Vote in person!",1015765478990639105,XAnon_777,2020-10-26T21:10:54.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,,false,true,false,,1
1312164129449230336,,1172902535558029314,lbarbara48_2,2020-10-02T22:54:41.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,true,1312153782248038400,
1313275460655083520,,874779852,kimHi99,2020-10-06T00:30:43.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,true,1313268197894873089,
1314667084320833536,,938466499215482880,hammill_will,2020-10-09T20:40:32.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,true,1314625144325918723,
1323454189188587521,@JulianBrasil3 @GustavoSCgmail1 @galeno_vinicius @jaquepx @jahslv_ @jairbolsonaro @realDonaldTrump Alimenta o tráfico  .,964581997149503488,Rah_y2,2020-11-03T02:37:21.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pt,0,0,0,0,,true,false,false,,0
1319276217070055425,,1144786638159187969,BrianCa62811383,2020-10-22T13:55:35.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,true,1319272667137134593,
1318035732955504641,@realDonaldTrump WOW,1314044533483597824,AubuchonVilma,2020-10-19T03:46:21.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",und,0,0,0,0,,true,false,false,,0
1322383547605409799,,3317018311,hgpp_usa,2020-10-31T03:43:01.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,true,1322228469766459393,
1311746198739587079,@Mike_Pence @realDonaldTrump 🇺🇸🇺🇸🇺🇸,92422758,pjw59,2020-10-01T19:13:59.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",und,0,0,0,0,,true,false,false,,0
1317515339593375744,@JoeBiden You sure you want to go here right now? Truth is something you know nothing about. #BidenCrimeFamiily,877516143778566145,libramom2871,2020-10-17T17:18:29.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,,true,false,false,,1
1320205964885299201,@RudyGiuliani @realDonaldTrump Shouldn’t you be “tucked in” for the night?,826748679436529665,MichaelMwfreeze,2020-10-25T03:30:04.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,,true,false,false,,0
1312936232993734656,,105929561,Silverback1949,2020-10-05T02:02:45.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,true,1312916482418974720,
1314256701571424258,,4341365475,ohmy_ohmaya,2020-10-08T17:29:50.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,true,1314045657557209093,
